X1,NETID,RefType,Date,Time,Text,DYear
11,Q3KOrarY,Professional Progress,03-06-16 22:55,22.91666667,"In my third year, I've learned much more about how the oral cavity can reflect diseases in the body or how the oral cavity can be affected because of other changes occurring in the patient's body. I've learned how to work with another student as a dental assistant and vice versa, learning more about team effort. I've learned the steps and processes needed in creating a complete and a removable partial denture. I've learned how to prepare crowns and bridges as well as make temporary crowns and bridges. I've learned more about how to interact with patients and now that I am in clinic, I am starting to understand how to communicate with my patients in a way that shows professionalism and competence while still being a student at the school. In the clinic I've been able to practice the above on all my patients, as well as how to give local anesthesia to my patients in the form of nerve blocks and infiltrations, comprehensive exams and x-rays, prophylaxis, scaling and root planing and restorations. I still have yet to perform endodontics yet but I aim to soon.",D3L
12,Q3KOrarY,Public Personal,03-06-16 22:55,22.91666667,"As a dental student, I will strive to learn how to best serve my patients, the community around me, and various communities around the country and the world. Specifically, I will become knowledgeable on the causes and symptoms of dental diseases as well as full body diseases, especially those that can become evident in the oral cavity. I will learn to treat patients both in the short-term and long-term capacity. I will also strive to treat all my patients with respect, sympathy, and ethically, taking into account their various cultural identities and being sensitive and understanding of them. I will always put the patient's health and desires above any personal gain, and I will be sure to refer my patient's to other doctors or dentists if I do not feel able to complete a procedure. I will practice my communication skills and being honest with my patients. I will practice my own skills so that I am competent and able to serve others well. I strive to continue learning new methods, techniques, and technologies when appropriate, to be better able to treat my patients.",D3L
13,QRWhtutU,Ethic Reflection,15-06-16 2:29,2.483333333,"I believe practitioners' attitudes fundamentally influence patients' view of health and decision making process. My integrity, personal standards, goals and aspirations are important factors in earning respect from peers, colleagues, patients, and the general public. Public expects health professions to behave and make decisions with utmost ethical standards. It is important to realize that ethical dilemmas can be solved with the five principles of ethics that are valued in the profession.",D3L
14,QRWhtutU,Private Personal,15-06-16 2:25,2.416666667,"Ever since I realized that dentistry is one of the few professions that seamlessly blend both artistry and science, I was fascinated by it. Thus, it is natural, that I have a vast interest in becoming an orthodontist. However, I would like to be exposed to a various different dental specialties not only through school curriculum but also through community outreach and volunteer service. As a dental student, I would like to graduate dental school in good standing with proficiency in general dentistry. As a health care professional, I would like to learn not only the technical skills but also the interpersonal skills to have fulfilling relationships with patients with various different background. I realize this skill would require me to uphold my ethical principles as well as the rules and regulation at all times. Moreover, I hope that I would be more open-minded and bold in making decisions. In addition, I would like to have a good lifelong relationship with my peers in both private and professional environment.",D3L
15,QRWhtutU,Private Self Reflection,05-06-16 20:45,20.75,"Dentistry is one of the few professions that requires not only the high practical prowess but also moral and ethical standards. There are several factors that make a dentist a good professional but I believe one of the most important things for a professional is to be independent and proficient in their job. In other words, professionals should be consistent and punctual. In addition, it is important to follow the rules and regulation to prevent reckless and nefarious malpractices. However, this does not mean that one should be stagnant and passive in their profession. Rather, I believe it is important for professional to actively seek out for improvements and advancements. This can be achieved through working, discussing and researching issues with different professionals in various different fields in the profession. Moreover, it is important for professionals to have appropriate moral and ethical standards. I believe these are some of the factors that are crucial in becoming a good professional.",D3L
16,QRWhtutU,Public Self Reflection,05-06-16 20:45,20.75,"Dentistry is one of the few professions that requires not only the high practical prowess but also moral and ethical standards. There are several factors that make a dentist a good professional but I believe one of the most important things for a professional is to be independent and proficient in their job. In other words, professionals should be consistent and punctual. In addition, it is important to follow the rules and regulation to prevent reckless and nefarious malpractices. However, this does not mean that one should be stagnant and passive in their profession. Rather, I believe it is important for professional to actively seek out for improvements and advancements. This can be achieved through working, discussing and researching issues with different professionals in various different fields in the profession. Moreover, it is important for professionals to have appropriate moral and ethical standards. I believe these are some of the factors that are crucial in becoming a good professional.",D3L
17,QRWhtutU,Professional Progress,15-06-16 2:29,2.483333333,"I believe professionals demonstrate competency and proficiency in their vocation with high ethical standards as well as personal qualities such as compassion, respect, and empathy. Overall, I have been working hard  to get everything out from each classes that I take in our school so that when I am in clinic or even when I graduate and start working, I will be able to apply all the knowledge an skills I achieved from the school.",D3L
18,QRWhtutU,Public Personal,15-06-16 2:25,2.416666667,"Ever since I realized that dentistry is one of the few professions that seamlessly blend both artistry and science, I was fascinated by it. Thus, it is natural, that I have a vast interest in becoming an orthodontist. However, I would like to be exposed to a various different dental specialties not only through school curriculum but also through community outreach and volunteer service. As a dental student, I would like to graduate dental school in good standing with proficiency in general dentistry. As a health care professional, I would like to learn not only the technical skills but also the interpersonal skills to have fulfilling relationships with patients with various different background. I realize this skill would require me to uphold my ethical principles as well as the rules and regulation at all times. Moreover, I hope that I would be more open-minded and bold in making decisions. In addition, I would like to have a good lifelong relationship with my peers in both private and professional environment.",D3L
19,QRWhtutX,Ethic Reflection,04-06-16 15:18,15.3,"I want to always be putting my patients first above all us when I progress through dental school and eventually in my professional career. I believe that as a healthcare professional, we have a duty to provide our patients with the most effective treatment and when we know we are not the right person for our patient to not hesitate and relay our patient to the right person. 

While in dental school I want to always put forth an honest effort in my work and not take any shortcuts because I want to make sure I really understand what is being taught as my future patients deserve that kind of honest effort from their dentist. Also I want to contribute to an honest learning environment and reach out to any peers that I may see struggling.",D3L
20,QRWhtutX,Private Personal,04-06-16 14:55,14.91666667,"I hope to work not just hard but smart and produce the results necessary to have multiple options ready when I graduate. Currently I am really interested in the field of pediatrics so I want to put myself in the position to learn as much as I can about the field and make sure when I do make a decision that it is an informed one.

While my passion in pediatrics grows from partaking in in-reach and out-reach events at NYUCD, I want to also explore other specialties so I can become a wholesome in my dental knowledge and ideals.

I am really happy this year that Citizen Schools has been fully integrated as one of the main outreach clubs at NYUCD. We also had our first dental screenings at GTP and many more scheduled to come. Also I am on track to pursue my passion in pediatrics.",D3L
21,QRWhtutX,Private Self Reflection,04-06-16 15:12,15.2,"Aside from the points mentioned in the public self reflection portion, I want to become more open minded and be better at taking criticism as that will be important when dealing with patients as well as my future dental team. So far into the year I have been good about being punctual but I want to persist in having good punctuality as it was a weakness of mine in the past.

I still feel I can be more organized. My work area still gets really messy after the treatment is done and sometimes I still forget all the supplies I need for that session. Out of all the clinical treatments we perform I still feel not as comfortable with endo and crown treatments.",D3L
22,QRWhtutX,Public Self Reflection,04-06-16 15:05,15.08333333,"I believe in order to become a professional in the field of dentistry, you must go beyond knowing just the craft of dentistry. It also means how you present yourself and how you treat the people you are working with. For instance punctuality and respect are two important aspects that patients look for in a dentist aside from his/her technical abilities. A dentist that is unorganized or difficult to make appointments with is hard for the patient to trust in putting their oral health in. Also even though the dentist is the head of his/her practice, it takes a cohesive and supportive team of individuals to treat the dental patient properly. Thus, a dentist that does not present him/herself to the dental team in a professional manner will never gain their trust.

One of the most important thing is to really listen to the patient's concerns. Don't approach a treatment session without an open mind, sometimes you need to adapt to the patient's needs.",D3L
23,QRWhtutX,Professional Progress,04-06-16 15:19,15.31666667,"At this point I am not entirely certain where I want to practice dentistry. I do know that if I feel that I am not ready once I graduate from dental school I will immediately look to do some residency to get myself to the level of competency I am comfortable to practice solo. I do want to eventually have my own dental practice and after some time try to expand.

At this point I am thinking of going into a career where I am practicing part time as a pediatric dentist but also explore the public health side of our profession. I think there is large room to grow especially for finding ways to target areas that are not having access to dental outreaches/screenings.",D3L
24,QRWhtutX,Public Personal,04-06-16 14:54,14.9,"I hope to become competent enough that when I graduate my friends, peers, and instructors will fully trust me to perform dentistry on them if need be. I hope to at least maintain the passion I had for this field when I walked to my first class this year and hopefully expand that passion when I graduate. I want to work  hard and to always be humble of the fact that I should never be satisfied with my level of competence in dentistry. As long as I keep learning I know I will be more competent than yesterday but not as competent as I can be tomorrow. Areas that I need to work on is to be less stubborn, to be more open minded, and I need to be organized with my clinics and lab from the get go to not get messy habits. As well I want to present myself in a more professional manner to my patients as I am a representative of this school and my professional profession.

I feel that right now in my third year I am still very lacking in many clinical areas.",D3L
25,Rgwz95M=,Ethic Reflection,05-06-16 19:01,19.01666667,"I have always considered myself a very ethical person.  I strive to live my life a certain way, and to treat others as I would want to be treated.  Since my time in clinic, I have noticed that some of my fellow dental students like to walk a fine ethical line, and they do things that I would not be ethically comfortable with.  But I try not to worry about these students, as I can only work on who I am as a person, and what kind of dentist I want to be.",D3L
26,Rgwz95M=,Private Personal,15-03-16 20:54,20.9,Same as my public personal statement.,D3L
27,Rgwz95M=,Private Self Reflection,15-03-16 20:54,20.9,Same as my public self reflection on becoming a professional.,D3L
28,Rgwz95M=,Public Self Reflection,05-06-16 19:01,19.01666667,"While I have spent approximately 1 year in the dental clinic, I still don't think of myself as a ""dental professional"".  Most of my patients want to give me the ""Dr"" title, but I really believe that I have not earned that distinction as of yet.  I usually just tell them to call me Mike/Michael.  I think that I will still be the same way once I have received the Dr. distinction.  I am not sure why that is though. Maybe it is due to my background and how I was brought up, but I just consider myself like everyone else with the only exception being that I would actually be a doctor.  Only when I am not around other dental students do I feel more like a dental professional.  My parents, brother, girlfriend and non-dental friends always ask me dental related questions, and I feel like I actually know what I am talking about with them, which makes me feel more and more like a dentist.",D3L
29,Rgwz95M=,Professional Progress,05-06-16 19:02,19.03333333,"So far my time in clinic as a D3 has been a tremendous learning experience as well as a lot of fun.  I finally get to apply the knowledge that i've gained in my D1 and D2 years, as well as gain new knowledge and tips/tricks from the D4s and various faculties.  When I first started in clinic I was very nervous and unsure of how I would be able to deal with treating my patients.  Now that I have been in clinic for approximately 1 year, I feel more comfortable and competent in my abilities.  At first, the majority of my treatments were SRPs, and I feel like I know how to efficiently and properly complete these procedures.  Now I find that I am completing more complex procedures and becoming more comfortable in performing root canals, post/cores, crowns and complete and removable prostheses.  I also find that I am relying less and less on specialty faculties when assessing my patients' more complex needs and I only consult with them as a necessary step to confirm my findings/results.",D3L
30,Rgwz95M=,Public Personal,05-06-16 19:01,19.01666667,"Now that I have been in clinic for 1 year, I feel more like I am becoming a dentist.  While it was great to gain all the didactic knowledge, I did not know how it would be utilized when I had to perform the procedure on a patient.  The first few months of clinic were very slow, as I was very nervous and unsure of my knowledge and skills in terms of treating a patient.  However, with more exposure I believe that I have slowly become a more competent practitioner.  I find that my hand skills, diagnosing ability and performance when performing more complex procedures has significantly increased since I started clinic.  There are still certain aspects that I feel like I need to work on more, such as taking initial impressions for diagnostic stone models, however, I feel like these skills will only develop with more practice and attention to details and what I may be doing wrong with certain procedures.  I am very excited to continue my growth and development as a dental professional and look forward to my final year and graduation.",D3L
31,RJvUP4aC,Ethic Reflection,03-04-16 21:49,21.81666667,"As of today, I have been treating and providing first hand care to patients for 13 months. I recently had a patient look me in the eyes and say, ""I trust your judgment, I'll do what you think is best."" Many would appreciate hearing this; however, I actually felt a sense of burden. The burden of making a clinically sound decision, a decision that the patient expects will be a long term, sustainable solution. On the other end of the spectrum, it's a decision that abides by the ethics principles and values. I have had patients confide in me with medical and health related matters and furthermore ask for professional advice in regard to their wellbeing. This is something I do not take for granted and I intend to uphold the greatest level of confidentiality when it comes to patient care. As a healthcare professional, I will be held to a higher standard in the eyes of the public in all aspects of patient care. Each day and with each patient encounter, I am learning to better myself in the realm of ethics and professionalism.",D3L
32,RJvUP4aC,Private Personal,28-03-16 22:39,22.65,"Growing up, my dentist was most influential on my definition of dentistry. My interactions with her and her comforting approach to treatment defined what I thought of dentistry and how I still describe it until this very day. I loved how she would talk to me about school, sports, and tv shows before ever asking me to open my mouth. I knew I was more than a set of teeth and more than a name on a chart. I look forward to providing my patients with a similar experience. I am looking forward to developing the knowledge and skills necessary to promise my patients the best quality of care.  
                        Throughout these next few years, I envision myself being molded into a competent healthcare provider. I hope to build professional relationships with my colleagues and faculty. My time at NYUCD is an opportunity for me to best prepare for the demands of dentistry and the needs of my patients. Dentistry is an evolving field and I am excited to be a part of what it will have to offer in the near coming future.",D3L
33,RJvUP4aC,Private Self Reflection,28-03-16 22:39,22.65,"The term ""professional"" is thrown around a lot in everyday conversation. We may declare someone as a 'professional hockey player' or a 'professional stone carver.' The word professional carries value and a sense of higher standard. What we expect from a professional is expertise and reassurance that the work or role being fulfilled will be of the highest quality. When I hear the word ""dental professional,"" I imagine someone that is looked upon by the general public as a trusted figure to provide the utmost quality of care and treatment. A professional is a person that has received a structured education and/or discipline that pertains specifically to that profession. The individual is accepted as one that has proven his/her competence in the demands of that field. 
      While a student at NYUCD, I would like to imagine myself approach these definitions of a professional as I progress through the tiers of dental school. I am excited to be an important and dynamic influence on my patient's lives and serve as a vital component in their path to a healthy lifestyle. It is a great privilege to be a trusted individual in society and looked upon as a symbol of wellbeing.",D3L
34,RJvUP4aC,Public Self Reflection,28-03-16 22:39,22.65,"The term ""professional"" is thrown around a lot in everyday conversation. We may declare someone as a 'professional hockey player' or a 'professional stone carver.' The word professional carries value and a sense of higher standard. What we expect from a professional is expertise and reassurance that the work or role being fulfilled will be of the highest quality. When I hear the word ""dental professional,"" I imagine someone that is looked upon by the general public as a trusted figure to provide the utmost quality of care and treatment. A professional is a person that has received a structured education and/or discipline that pertains specifically to that profession. The individual is accepted as one that has proven his/her competence in the demands of that field. 
      While a student at NYUCD, I would like to imagine myself approach these definitions of a professional as I progress through the tiers of dental school. I am excited to be an important and dynamic influence on my patient's lives and serve as a vital component in their path to a healthy lifestyle. It is a great privilege to be a trusted individual in society and looked upon as a symbol of wellbeing.",D3L
35,RJvUP4aC,Professional Progress,03-04-16 21:44,21.73333333,"Someone told me before I started my formal dental education that dental school would change me. It would change the way I communicate, it would change the way I present myself, and it would change the way I am viewed by my peers. Looking back to the summer before dental school and thinking back to my first patient interaction, I can undeniable admit that I have indeed been changed. I have gotten better at ""putting myself in other's shoes"" and ""walking a mile in them.""  I have become more aware of what I am saying, how I am saying it, and how it is being perceived by my patient and those around me. I have developed professional relationships with colleagues, faculty, and private practice mentors. I plan to remain malleable and continue molding myself and contribute my change to the dental field and in the process, be changed by it.",D3L
36,RJvUP4aC,Public Personal,05-06-16 23:29,23.48333333,"Growing up, my dentist was most influential on my definition of dentistry. My interactions with her and her comforting approach to treatment defined what I thought of dentistry and how I still describe it until this very day. I loved how she would talk to me about school, sports, and tv shows before ever asking me to open my mouth. I knew I was more than a set of teeth and more than a name on a chart. I look forward to providing my patients with a similar experience. I am looking forward to developing the knowledge and skills necessary to provide my patients with the best quality of care.  
                        Throughout these next few years, I envision myself being molded into a competent healthcare provider. I hope to build professional relationships with my colleagues and faculty. My time at NYUCD is an opportunity for me to best prepare for the demands of dentistry and the needs of my patients. Dentistry is an evolving field and I am excited to be a part of what it will have to offer in the near coming future.",D3L
37,UMXIJMd9,Ethic Reflection,03-04-16 22:35,22.58333333,"Having encountered many ethical situations, I think this relates directly to professionalism. Acting ethical means always doing what is right and just while keeping the patient's well-being at the center of attention. As we are told to act in a patient-centered focus we must always examine every situation with that idea at the forefront. Whether it be in didactics or in clinical I have been able to frame everything I've learned in the context of how will this affect my patient and it has helped tremendously in keeping me focused to acting in a professional and ethical manner.",D3L
38,UMXIJMd9,Private Self Reflection,03-04-16 22:26,22.43333333,"As each year of dental school passes I've learned more and more what it means to become a professional. Since I began treating patients I've experienced the inherent trust that must be present between a dentist and the patient. They are looking to us for guidance and assurance that we can not only treat their conditions, but also answer questions about their health and well-being. I do believe that we as dentists must act in a way that honors our profession and respects our patients.",D3L
39,UMXIJMd9,Professional Progress,03-04-16 22:37,22.61666667,"With third year almost done and fourth year about to begin my journey to become a dental professional has almost come to a finish. Being in clinic has allowed me to apply what I've learned in first and second year in various clinical experiences. I know there is still a lot to learn, but with an open mind and heart I know I will be able to become the best professional I can be.",D3L
40,USg0zn4j,Ethic Reflection,02-04-16 17:35,17.58333333,"Ethics is defined as moral principles that govern a person’s or group’s behavior. Becoming a dentist, you are held to a higher standard of ethics because you are in a position of power. You have people’s trust and belief that you are there to help them and not take advantage of their situation. I will be a dentist that is respected and known for excellent work done under ethical criteria. I believe in the four principles of healthcare ethics: autonomy, beneficence, non-maleficence and justice. I strive to always be honest, straightforward and respect the rights of my patients. Furthermore, I will communicate with patients in a way that enables and empowers them to make informed decisions.  I will strive to achieve the highest quality, effectiveness and dignity in both the process and products of professional work.",D3L
41,USg0zn4j,Private Personal,03-06-16 18:55,18.91666667,"Dentistry is a creative and independent field. It is a very flexible profession that allows me to pursue other dental related interests outside of working in a group or office. Some of my future goals in dentistry include volunteering for programs that help underserved communities in the U.S and poverty-stricken areas throughout the world where dental care is not readily available. New York University College of Dentistry is in one of the best schools to facilitate my goals because it has many programs that serve the underserved communities. Furthermore, NYUCD has a diverse patient population, which allows me to interact with people of all different socioeconomic backgrounds. As a dentist, I wish gradually become a cherished counselor and confidant. I realized the personal contact integrated within dentistry permits a unique interaction with people of diverse ages, cultures, and backgrounds.",D3L
42,USg0zn4j,Private Self Reflection,02-04-16 17:35,17.58333333,"Become a dentists gives me a lot of opportunities that I really want to have in a career. In this career, I will always be able to help people in need of my services. Due to the success of preventive dentistry on reducing the oral incidents, I can see that a lot of elderly people are keeping their teeth longer and realizing the importance of regular dental care services. So that means that the demand for dental care will continue to grow and more dentists would be need. This career is exciting for me, due to the fact I every day I get to help people from different backgrounds and all walks of life. Moreover, in this career I am going to have the opportunity to do one of the things that I really love doing, which is helping others and giving back to my community. This career will not only let me teach good habits for good health. But will also let me educate patients, as well as the general public, on how to achieve oral health and to prevent diseases.",D3L
43,USg0zn4j,Public Self Reflection,02-04-16 17:35,17.58333333,"Become a dentists gives me a lot of opportunities that I really want to have in a career. In this career, I will always be able to help people in need of my services. Due to the success of preventive dentistry on reducing the oral incidents, I can see that a lot of elderly people are keeping their teeth longer and realizing the importance of regular dental care services. So that means that the demand for dental care will continue to grow and more dentists would be need. This career is exciting for me, due to the fact I every day I get to help people from different backgrounds and all walks of life. Moreover, in this career I am going to have the opportunity to do one of the things that I really love doing, which is helping others and giving back to my community. This career will not only let me teach good habits for good health. But will also let me educate patients, as well as the general public, on how to achieve oral health and to prevent diseases.",D3L
44,USg0zn4j,Professional Progress,02-04-16 17:36,17.6,"My short-term goal after graduating from New York University College of Dentistry is to do a year residency at a hospital. In the long run, I intend to work in a group practice and spend some time doing global outreaches. This professional development goal has resided in my soul since I came into contact with dentistry for the first time. As a dental student, I learned that dentistry plays a crucial role in the healthcare field. We learn that every part of the body affects the body as a whole. My capability to communicate and cooperate with team members, and to surmount obstacles with hardworking and perseverance helped me to provide my patients with the best care I can give them. I vow to continually learn about different and innovative techniques and provide evidence based dentistry care for my patients.",D3L
45,USg0zn4j,Public Personal,03-06-16 18:55,18.91666667,"Dentistry is a creative and independent field. It is a very flexible profession that allows me to pursue other dental related interests outside of working in a group or office. Some of my future goals in dentistry include volunteering for programs that help underserved communities in the U.S and poverty-stricken areas throughout the world where dental care is not readily available. New York University College of Dentistry is in one of the best schools to facilitate my goals because it has many programs that serve the underserved communities. Furthermore, NYUCD has a diverse patient population, which allows me to interact with people of all different socioeconomic backgrounds. As a dentist, I wish gradually become a cherished counselor and confidant. I realized the personal contact integrated within dentistry permits a unique interaction with people of diverse ages, cultures, and backgrounds.",D3L
46,USOSSVQW,Ethic Reflection,04-04-16 9:27,9.45,"I hear many stories from my patients about their horrible experiences with previous dentists. Whether it be suddenly closing the clinic or overpricing, many patients did not have a very good impression on the general idea of seeing dentists. I feel like that is a problem if I were to practice in the States. Dentists are doctors of the mouth, and I think they deserve the right degree of respect. But that respect will never exist if many dentists continue to exploit and alter treatment options to their benefits. Honestly, I cannot say whether I will be the most honest dentist in the country. I am sure I will run into similar temptations many dentists fell for. I just hope that I will not make those mistakes that give dentists bad reputations.",D3L
47,USOSSVQW,Private Personal,08-06-16 12:35,12.58333333,"There is only a couple of weeks left as a D3 student, and I feel excited to go into the final year at NYUCD. I remember not knowing what to write here on ePortfolio back in D1. All the comments for competencies were mostly filled with sentences like ""I am not sure what this is"" or ""I will try my best to be competent."" And now going over one by one, I feel that I am getting closer to be a real dentist, laughing at my own old comments. I still have CEE and MDR requirements I have to fulfill, but I don't feel too overwhelmed. The requirements will come sooner or later, but I want to focus more on providing comprehensive patient care that encompasses all areas of dentistry.",D3L
48,USOSSVQW,Private Self Reflection,04-04-16 9:21,9.35,"The idea of becoming a professional has changed gradually over the last few years. During the D1 and D2 years, I would see upperclassmen carrying some sort of mystic aura around them as they discussed real-life dentistry, while I was getting extra teeth for my typodonts. Then time flew by, and now I am almost at the end of my D3 year. Becoming a professional not only requires attaining appropriate knowledge and skills but also applying what one knows accordingly in different situations. Dentistry is one of the areas that the practitioners continue in their education for life, because there are always new information and technology that will change our treatment plans. I am becoming more and more aware and sensitive that dentistry will be a life-long education.",D3L
49,USOSSVQW,Public Self Reflection,04-04-16 9:21,9.35,"The idea of becoming a professional has changed gradually over the last few years. During the D1 and D2 years, I would see upperclassmen carrying some sort of mystic aura around them as they discussed real-life dentistry, while I was getting extra teeth for my typodonts. Then time flew by, and now I am almost at the end of my D3 year. Becoming a professional not only requires attaining appropriate knowledge and skills but also applying what one knows accordingly in different situations. Dentistry is one of the areas that the practitioners continue in their education for life, because there are always new information and technology that will change our treatment plans. I am becoming more and more aware and sensitive that dentistry will be a life-long education.",D3L
50,USOSSVQW,Professional Progress,04-04-16 9:23,9.383333333,"I am still quite behind on CEEs and MDRs, but I try not to get caught up with what I can't do. I am trying to see my patients as much as possible and yet treat each one of them with a kind heart. My accomplishments in terms of requirements are not outstanding at all, but I feel competent in what I do now.",D3L
51,USOSSVQW,Public Personal,08-06-16 12:34,12.56666667,"There is only a couple of weeks left as a D3 student, and I feel excited to go into the final year at NYUCD. I remember not knowing what to write here on ePortfolio back in D1. All the comments for competencies were mostly filled with sentences like ""I am not sure what this is"" or ""I will try my best to be competent."" And now going over one by one, I feel that I am getting closer to be a real dentist, laughing at my own old comments. I still have CEE and MDR requirements I have to fulfill, but I don't feel too overwhelmed. The requirements will come sooner or later, but I want to focus more on providing comprehensive patient care that encompasses all areas of dentistry.",D3L
52,UT8VFDpf,Ethic Reflection,20-03-16 21:30,21.5,"To become ethical, one must first be able to know what is right and what is wrong.  And then, after know what is right and what is wrong, one must understand the appropriate actions following the determination.  It takes knowledge, experience, and courage to become truly ethical, and I aspire to become a great dentist that could deliver this to my future patients.  

I definitely learned a lot about the ethical work that being a dentist requires.  There are just so many ways to cut corners in dentistry that ethics can become a very critical issue in the entire system of health care delivery.

Looking back at what I wrote 2 years, ago, I find that surprisingly, I also felt about the ways that dentists can mistreat patients from the beginning, and it is sometimes hard to judge what is right and what is wrong because of deadlines, expectations and such.  But somehow I felt like after treating these patients, the best way is to really let your patients like you, and then they will do their best to accommodate for whatever treatment you're doing.",D3L
53,UT8VFDpf,Professional Progress,24-06-16 3:29,3.483333333,"Professionalism is really stressed in this school and I think it is definitely having an effect on student body.  As the time comes and we all move into the clinic I am sure there will be more time to mature and progress in terms of professionalism.

Now that I have entered clinic, I think it's really important to observe if the patient likes a professional dentist that lectures constantly or just wants someone who is professional while working.  There's a big difference between both, and I think it really affects patient's mood as well.

Now I am trying to complete my requirements for dentures and crowns, and I would really like to learn more about fabricating a prosthesis.",D3L
54,UT8VFDpf,Public Personal,24-06-16 3:28,3.466666667,"I still remember in my personal statement for dental school application, I wrote a story about how a little boy was frightened to go to the dentists.  But 15 years later, this little boy is a grown man and started learning all the knowledge that is required to become a competent dentist.  I wish that after four years of school, I can step out of NYUCD being confident to treat patients, and to grow up to become a respected and compassionate dentist like my parents, whom I admire and aspire to.

2 years have passed and I learned so much from didactic courses, and now it's finally the real deal ! I really hope that when I graduate from NYU, I wouldn't be anxious the night before treating patients haha.

half way through D3, seeing patients for 8 months now.  Done many simple work, and now looking forward to actually start doing real dentures and crowns and endo.  Would love to learn more and start facing the real world

Now it's end of D3, going to become D4. I feel that both my speed and confidence has increased.",D3L
