word1,word2,freq,proportion
every,every,30,0.015797788
maintain,maintain,30,0.015797788
professionally,professionally,30,0.015797788
cheat,cheat,29,0.015271195
communication,communication,29,0.015271195
confident,confident,29,0.015271195
education,education,29,0.015271195
realize,realize,29,0.015271195
science,science,29,0.015271195
still,still,29,0.015271195
though,though,29,0.015271195
upon,upon,29,0.015271195
challenge,challenge,28,0.014744602
personal,personal,28,0.014744602
provider,provider,28,0.014744602
quality,quality,28,0.014744602
really,really,28,0.014744602
value,value,28,0.014744602
complete,complete,27,0.014218009
do,do,27,0.014218009
end,end,27,0.014218009
expect,expect,27,0.014218009
faculty,faculty,27,0.014218009
find,find,27,0.014218009
may,may,27,0.014218009
act,act,26,0.013691417
action,action,26,0.013691417
right,right,26,0.013691417
within,within,26,0.013691417
basic,basic,25,0.013164824
excite,excite,25,0.013164824
far,far,25,0.013164824
moral,moral,25,0.013164824
past,past,25,0.013164824
responsibility,responsibility,25,0.013164824
say,say,25,0.013164824
since,since,25,0.013164824
standard,standard,25,0.013164824
towards,towards,25,0.013164824
us,us,25,0.013164824
allow,allow,24,0.012638231
necessary,necessary,24,0.012638231
practitioner,practitioner,24,0.012638231
prepare,prepare,24,0.012638231
role,role,24,0.012638231
semester,semester,24,0.012638231
use,use,24,0.012638231
academic,academic,23,0.012111638
area,area,23,0.012111638
around,around,23,0.012111638
didactic,didactic,23,0.012111638
hopefully,hopefully,23,0.012111638
perform,perform,23,0.012111638
deal,deal,22,0.011585045
foundation,foundation,22,0.011585045
general,general,22,0.011585045
honest,honest,22,0.011585045
integrity,integrity,22,0.011585045
little,little,22,0.011585045
manner,manner,22,0.011585045
procedure,procedure,22,0.011585045
put,put,22,0.011585045
achieve,achieve,21,0.011058452
although,although,21,0.011058452
exam,exam,21,0.011058452
hold,hold,21,0.011058452
include,include,21,0.011058452
information,information,21,0.011058452
member,member,21,0.011058452
participate,participate,21,0.011058452
teach,teach,21,0.011058452
apply,apply,20,0.010531859
confidence,confidence,20,0.010531859
follow,follow,20,0.010531859
graduate,graduate,20,0.010531859
importantly,importantly,20,0.010531859
reflect,reflect,20,0.010531859
regard,regard,20,0.010531859
technical,technical,20,0.010531859
term,term,20,0.010531859
wish,wish,20,0.010531859
back,back,19,0.010005266
base,base,19,0.010005266
carry,carry,19,0.010005266
comfortable,comfortable,19,0.010005266
grade,grade,19,0.010005266
love,love,19,0.010005266
public,public,19,0.010005266
receive,receive,19,0.010005266
service,service,19,0.010005266
something,something,19,0.010005266
competency,competency,18,0.009478673
definitely,definitely,18,0.009478673
doctor,doctor,18,0.009478673
enter,enter,18,0.009478673
focus,focus,18,0.009478673
last,last,18,0.009478673
level,level,18,0.009478673
meet,meet,18,0.009478673
process,process,18,0.009478673
professor,professor,18,0.009478673
research,research,18,0.009478673
resource,resource,18,0.009478673
whether,whether,18,0.009478673
addition,addition,17,0.00895208
already,already,17,0.00895208
background,background,17,0.00895208
classmate,classmate,17,0.00895208
establish,establish,17,0.00895208
ive,ive,17,0.00895208
live,live,17,0.00895208
personally,personally,17,0.00895208
present,present,17,0.00895208
pursue,pursue,17,0.00895208
situation,situation,17,0.00895208
truly,truly,17,0.00895208
unethical,unethical,17,0.00895208
balance,balance,16,0.008425487
change,change,16,0.008425487
consider,consider,16,0.008425487
excellent,excellent,16,0.008425487
responsible,responsible,16,0.008425487
self,self,16,0.008425487
society,society,16,0.008425487
successful,successful,16,0.008425487
various,various,16,0.008425487
business,business,15,0.007898894
certain,certain,15,0.007898894
especially,especially,15,0.007898894
everyone,everyone,15,0.007898894
importance,importance,15,0.007898894
mature,mature,15,0.007898894
network,network,15,0.007898894
serve,serve,15,0.007898894
step,step,15,0.007898894
thus,thus,15,0.007898894
tooth,tooth,15,0.007898894
world,world,15,0.007898894
accomplish,accomplish,14,0.007372301
amount,amount,14,0.007372301
beyond,beyond,14,0.007372301
difficult,difficult,14,0.007372301
dilemma,dilemma,14,0.007372301
environment,environment,14,0.007372301
face,face,14,0.007372301
friend,friend,14,0.007372301
interaction,interaction,14,0.007372301
leadership,leadership,14,0.007372301
mentor,mentor,14,0.007372301
offer,offer,14,0.007372301
pass,pass,14,0.007372301
passion,passion,14,0.007372301
path,path,14,0.007372301
place,place,14,0.007372301
real,real,14,0.007372301
specialty,specialty,14,0.007372301
technique,technique,14,0.007372301
yet,yet,14,0.007372301
academically,academically,13,0.006845708
bite,bite,13,0.006845708
close,close,13,0.006845708
create,create,13,0.006845708
easy,easy,13,0.006845708
essential,essential,13,0.006845708
fully,fully,13,0.006845708
master,master,13,0.006845708
material,material,13,0.006845708
practical,practical,13,0.006845708
sometimes,sometimes,13,0.006845708
speak,speak,13,0.006845708
test,test,13,0.006845708
together,together,13,0.006845708
view,view,13,0.006845708
advantage,advantage,12,0.006319115
club,club,12,0.006319115
enhance,enhance,12,0.006319115
group,group,12,0.006319115
idea,idea,12,0.006319115
leave,leave,12,0.006319115
mind,mind,12,0.006319115
never,never,12,0.006319115
outside,outside,12,0.006319115
overall,overall,12,0.006319115
point,point,12,0.006319115
problem,problem,12,0.006319115
show,show,12,0.006319115
social,social,12,0.006319115
sure,sure,12,0.006319115
wellrounded,wellrounded,12,0.006319115
accept,accept,11,0.005792522
access,access,11,0.005792522
acquire,acquire,11,0.005792522
ahead,ahead,11,0.005792522
another,another,11,0.005792522
ask,ask,11,0.005792522
behavior,behavior,11,0.005792522
conduct,conduct,11,0.005792522
educate,educate,11,0.005792522
enjoy,enjoy,11,0.005792522
ever,ever,11,0.005792522
excel,excel,11,0.005792522
expand,expand,11,0.005792522
friendship,friendship,11,0.005792522
gds,gds,11,0.005792522
growth,growth,11,0.005792522
interpersonal,interpersonal,11,0.005792522
late,late,11,0.005792522
leader,leader,11,0.005792522
lifelong,lifelong,11,0.005792522
manage,manage,11,0.005792522
near,near,11,0.005792522
position,position,11,0.005792522
principle,principle,11,0.005792522
quiz,quiz,11,0.005792522
sense,sense,11,0.005792522
several,several,11,0.005792522
someone,someone,11,0.005792522
success,success,11,0.005792522
utilize,utilize,11,0.005792522
along,along,10,0.005265929
body,body,10,0.005265929
choice,choice,10,0.005265929
classroom,classroom,10,0.005265929
clinician,clinician,10,0.005265929
compassionate,compassionate,10,0.005265929
effort,effort,10,0.005265929
entail,entail,10,0.005265929
expectation,expectation,10,0.005265929
fellow,fellow,10,0.005265929
happy,happy,10,0.005265929
issue,issue,10,0.005265929
journey,journey,10,0.005265929
mission,mission,10,0.005265929
open,open,10,0.005265929
opinion,opinion,10,0.005265929
positive,positive,10,0.005265929
rather,rather,10,0.005265929
reach,reach,10,0.005265929
scientific,scientific,10,0.005265929
seek,seek,10,0.005265929
simply,simply,10,0.005265929
uphold,uphold,10,0.005265929
active,active,9,0.004739336
actually,actually,9,0.004739336
aim,aim,9,0.004739336
approach,approach,9,0.004739336
aware,aware,9,0.004739336
city,city,9,0.004739336
constantly,constantly,9,0.004739336
decide,decide,9,0.004739336
demand,demand,9,0.004739336
dexterity,dexterity,9,0.004739336
dr,dr,9,0.004739336
effectively,effectively,9,0.004739336
ensure,ensure,9,0.004739336
everything,everything,9,0.004739336
extremely,extremely,9,0.004739336
final,final,9,0.004739336
finish,finish,9,0.004739336
form,form,9,0.004739336
impact,impact,9,0.004739336
improvement,improvement,9,0.004739336
month,month,9,0.004739336
move,move,9,0.004739336
office,office,9,0.004739336
option,option,9,0.004739336
play,play,9,0.004739336
private,private,9,0.004739336
proper,proper,9,0.004739336
reflection,reflection,9,0.004739336
respectful,respectful,9,0.004739336
seem,seem,9,0.004739336
staff,staff,9,0.004739336
stay,stay,9,0.004739336
stress,stress,9,0.004739336
tell,tell,9,0.004739336
today,today,9,0.004739336
top,top,9,0.004739336
whole,whole,9,0.004739336
without,without,9,0.004739336
york,york,9,0.004739336
activity,activity,8,0.004212744
aesthetic,aesthetic,8,0.004212744
amaze,amaze,8,0.004212744
amongst,amongst,8,0.004212744
anatomy,anatomy,8,0.004212744
assess,assess,8,0.004212744
bring,bring,8,0.004212744
case,case,8,0.004212744
child,child,8,0.004212744
clinically,clinically,8,0.004212744
code,code,8,0.004212744
college,college,8,0.004212744
comfort,comfort,8,0.004212744
completely,completely,8,0.004212744
comprehensive,comprehensive,8,0.004212744
core,core,8,0.004212744
deliver,deliver,8,0.004212744
development,development,8,0.004212744
drill,drill,8,0.004212744
efficiently,efficiently,8,0.004212744
enough,enough,8,0.004212744
evaluate,evaluate,8,0.004212744
eventually,eventually,8,0.004212744
excellence,excellence,8,0.004212744
global,global,8,0.004212744
habit,habit,8,0.004212744
hear,hear,8,0.004212744
honesty,honesty,8,0.004212744
ill,ill,8,0.004212744
job,job,8,0.004212744
line,line,8,0.004212744
nature,nature,8,0.004212744
pediatric,pediatric,8,0.004212744
preparation,preparation,8,0.004212744
proficient,proficient,8,0.004212744
proud,proud,8,0.004212744
recognize,recognize,8,0.004212744
relate,relate,8,0.004212744
remember,remember,8,0.004212744
reward,reward,8,0.004212744
round,round,8,0.004212744
run,run,8,0.004212744
satisfy,satisfy,8,0.004212744
successfully,successfully,8,0.004212744
task,task,8,0.004212744
three,three,8,0.004212744
TRUE,TRUE,8,0.004212744
two,two,8,0.004212744
advance,advance,7,0.003686151
advocate,advocate,7,0.003686151
appropriate,appropriate,7,0.003686151
available,available,7,0.003686151
benefit,benefit,7,0.003686151
big,big,7,0.003686151
characteristic,characteristic,7,0.003686151
choose,choose,7,0.003686151
consequence,consequence,7,0.003686151
critical,critical,7,0.003686151
define,define,7,0.003686151
didnt,didnt,7,0.003686151
dream,dream,7,0.003686151
ethically,ethically,7,0.003686151
evolve,evolve,7,0.003686151
example,example,7,0.003686151
explore,explore,7,0.003686151
expose,expose,7,0.003686151
extend,extend,7,0.003686151
family,family,7,0.003686151
handson,handson,7,0.003686151
healthy,healthy,7,0.003686151
image,image,7,0.003686151
intend,intend,7,0.003686151
lastly,lastly,7,0.003686151
manual,manual,7,0.003686151
moment,moment,7,0.003686151
obtain,obtain,7,0.003686151
patientcentered,patientcentered,7,0.003686151
perspective,perspective,7,0.003686151
preclinical,preclinical,7,0.003686151
previous,previous,7,0.003686151
quite,quite,7,0.003686151
reason,reason,7,0.003686151
rest,rest,7,0.003686151
restore,restore,7,0.003686151
result,result,7,0.003686151
review,review,7,0.003686151
seminar,seminar,7,0.003686151
shadow,shadow,7,0.003686151
specialize,specialize,7,0.003686151
state,state,7,0.003686151
statement,statement,7,0.003686151
strength,strength,7,0.003686151
strengthen,strengthen,7,0.003686151
technology,technology,7,0.003686151
therefore,therefore,7,0.003686151
tough,tough,7,0.003686151
toward,toward,7,0.003686151
trait,trait,7,0.003686151
ultimately,ultimately,7,0.003686151
underserved,underserved,7,0.003686151
volunteer,volunteer,7,0.003686151
week,week,7,0.003686151
assessment,assessment,6,0.003159558
away,away,6,0.003159558
bad,bad,6,0.003159558
certainly,certainly,6,0.003159558
chair,chair,6,0.003159558
compassion,compassion,6,0.003159558
continuously,continuously,6,0.003159558
contribute,contribute,6,0.003159558
dedicate,dedicate,6,0.003159558
degree,degree,6,0.003159558
demonstrate,demonstrate,6,0.003159558
difference,difference,6,0.003159558
either,either,6,0.003159558
entire,entire,6,0.003159558
evaluation,evaluation,6,0.003159558
fact,fact,6,0.003159558
fortunate,fortunate,6,0.003159558
fun,fun,6,0.003159558
fundamental,fundamental,6,0.003159558
happen,happen,6,0.003159558
havent,havent,6,0.003159558
head,head,6,0.003159558
huge,huge,6,0.003159558
id,id,6,0.003159558
imagine,imagine,6,0.003159558
influence,influence,6,0.003159558
intention,intention,6,0.003159558
join,join,6,0.003159558
kind,kind,6,0.003159558
knowledgeable,knowledgeable,6,0.003159558
lead,lead,6,0.003159558
lecture,lecture,6,0.003159558
less,less,6,0.003159558
lifestyle,lifestyle,6,0.003159558
matter,matter,6,0.003159558
meaningful,meaningful,6,0.003159558
mistake,mistake,6,0.003159558
model,model,6,0.003159558
mold,mold,6,0.003159558
motivate,motivate,6,0.003159558
motivation,motivation,6,0.003159558
multiple,multiple,6,0.003159558
observe,observe,6,0.003159558
often,often,6,0.003159558
oneself,oneself,6,0.003159558
pediatrics,pediatrics,6,0.003159558
perhaps,perhaps,6,0.003159558
possibly,possibly,6,0.003159558
prep,prep,6,0.003159558
prove,prove,6,0.003159558
push,push,6,0.003159558
putting,putting,6,0.003159558
question,question,6,0.003159558
ready,ready,6,0.003159558
represent,represent,6,0.003159558
restoration,restoration,6,0.003159558
slowly,slowly,6,0.003159558
soon,soon,6,0.003159558
spend,spend,6,0.003159558
struggle,struggle,6,0.003159558
team,team,6,0.003159558
train,train,6,0.003159558
type,type,6,0.003159558
valuable,valuable,6,0.003159558
wait,wait,6,0.003159558
weakness,weakness,6,0.003159558
word,word,6,0.003159558
worker,worker,6,0.003159558
wrong,wrong,6,0.003159558
abide,abide,5,0.002632965
add,add,5,0.002632965
adult,adult,5,0.002632965
affect,affect,5,0.002632965
aid,aid,5,0.002632965
almost,almost,5,0.002632965
alone,alone,5,0.002632965
aspire,aspire,5,0.002632965
attention,attention,5,0.002632965
behave,behave,5,0.002632965
capable,capable,5,0.002632965
clear,clear,5,0.002632965
collaborate,collaborate,5,0.002632965
competence,competence,5,0.002632965
concept,concept,5,0.002632965
constant,constant,5,0.002632965
couple,couple,5,0.002632965
cultivate,cultivate,5,0.002632965
culture,culture,5,0.002632965
disease,disease,5,0.002632965
duty,duty,5,0.002632965
earn,earn,5,0.002632965
embody,embody,5,0.002632965
enable,enable,5,0.002632965
eye,eye,5,0.002632965
financial,financial,5,0.002632965
fly,fly,5,0.002632965
fulfill,fulfill,5,0.002632965
full,full,5,0.002632965
gpd,gpd,5,0.002632965
graduation,graduation,5,0.002632965
hone,hone,5,0.002632965
honestly,honestly,5,0.002632965
hygiene,hygiene,5,0.002632965
ideal,ideal,5,0.002632965
incorporate,incorporate,5,0.002632965
increase,increase,5,0.002632965
inform,inform,5,0.002632965
inspire,inspire,5,0.002632965
isnt,isnt,5,0.002632965
lie,lie,5,0.002632965
limitation,limitation,5,0.002632965
local,local,5,0.002632965
man,man,5,0.002632965
medical,medical,5,0.002632965
medicine,medicine,5,0.002632965
outstanding,outstanding,5,0.002632965
overwhelm,overwhelm,5,0.002632965
partake,partake,5,0.002632965
personality,personality,5,0.002632965
physiology,physiology,5,0.002632965
population,population,5,0.002632965
preclinic,preclinic,5,0.002632965
presentation,presentation,5,0.002632965
pretty,pretty,5,0.002632965
priority,priority,5,0.002632965
proficiency,proficiency,5,0.002632965
properly,properly,5,0.002632965
rely,rely,5,0.002632965
risk,risk,5,0.002632965
rule,rule,5,0.002632965
short,short,5,0.002632965
side,side,5,0.002632965
similar,similar,5,0.002632965
smile,smile,5,0.002632965
solid,solid,5,0.002632965
sound,sound,5,0.002632965
stick,stick,5,0.002632965
stride,stride,5,0.002632965
support,support,5,0.002632965
system,system,5,0.002632965
transition,transition,5,0.002632965
translate,translate,5,0.002632965
undergrad,undergrad,5,0.002632965
unprofessional,unprofessional,5,0.002632965
upcoming,upcoming,5,0.002632965
whats,whats,5,0.002632965
accordingly,accordingly,4,0.002106372
across,across,4,0.002106372
actual,actual,4,0.002106372
admit,admit,4,0.002106372
alongside,alongside,4,0.002106372
anyone,anyone,4,0.002106372
associate,associate,4,0.002106372
attempt,attempt,4,0.002106372
attend,attend,4,0.002106372
august,august,4,0.002106372
belief,belief,4,0.002106372
board,board,4,0.002106372
bond,bond,4,0.002106372
break,break,4,0.002106372
cant,cant,4,0.002106372
competitive,competitive,4,0.002106372
component,component,4,0.002106372
confront,confront,4,0.002106372
connect,connect,4,0.002106372
convey,convey,4,0.002106372
correct,correct,4,0.002106372
coursework,coursework,4,0.002106372
criticism,criticism,4,0.002106372
crucial,crucial,4,0.002106372
cultural,cultural,4,0.002106372
currently,currently,4,0.002106372
deep,deep,4,0.002106372
department,department,4,0.002106372
deserve,deserve,4,0.002106372
design,design,4,0.002106372
detail,detail,4,0.002106372
determination,determination,4,0.002106372
devote,devote,4,0.002106372
disappoint,disappoint,4,0.002106372
diverse,diverse,4,0.002106372
eager,eager,4,0.002106372
educational,educational,4,0.002106372
efficient,efficient,4,0.002106372
encounter,encounter,4,0.002106372
engage,engage,4,0.002106372
etc,etc,4,0.002106372
everyday,everyday,4,0.002106372
exposure,exposure,4,0.002106372
express,express,4,0.002106372
fail,fail,4,0.002106372
fall,fall,4,0.002106372
fear,fear,4,0.002106372
fill,fill,4,0.002106372
finally,finally,4,0.002106372
forget,forget,4,0.002106372
front,front,4,0.002106372
furthermore,furthermore,4,0.002106372
genuine,genuine,4,0.002106372
grasp,grasp,4,0.002106372
guide,guide,4,0.002106372
handle,handle,4,0.002106372
hour,hour,4,0.002106372
human,human,4,0.002106372
humble,humble,4,0.002106372
hurt,hurt,4,0.002106372
industry,industry,4,0.002106372
insight,insight,4,0.002106372
instructor,instructor,4,0.002106372
invest,invest,4,0.002106372
key,key,4,0.002106372
large,large,4,0.002106372
limit,limit,4,0.002106372
main,main,4,0.002106372
management,management,4,0.002106372
maybe,maybe,4,0.002106372
merely,merely,4,0.002106372
minimum,minimum,4,0.002106372
money,money,4,0.002106372
morality,morality,4,0.002106372
morning,morning,4,0.002106372
mouth,mouth,4,0.002106372
natural,natural,4,0.002106372
obligation,obligation,4,0.002106372
obstacle,obstacle,4,0.002106372
occur,occur,4,0.002106372
optimal,optimal,4,0.002106372
organization,organization,4,0.002106372
organize,organize,4,0.002106372
orientation,orientation,4,0.002106372
particular,particular,4,0.002106372
perfect,perfect,4,0.002106372
piece,piece,4,0.002106372
positively,positively,4,0.002106372
power,power,4,0.002106372
preventative,preventative,4,0.002106372
pride,pride,4,0.002106372
pursuit,pursuit,4,0.002106372
quickly,quickly,4,0.002106372
reliable,reliable,4,0.002106372
remain,remain,4,0.002106372
reputation,reputation,4,0.002106372
residency,residency,4,0.002106372
score,score,4,0.002106372
selfconfidence,selfconfidence,4,0.002106372
single,single,4,0.002106372
small,small,4,0.002106372
somewhat,somewhat,4,0.002106372
specifically,specifically,4,0.002106372
structure,structure,4,0.002106372
succeed,succeed,4,0.002106372
suit,suit,4,0.002106372
summer,summer,4,0.002106372
suppose,suppose,4,0.002106372
surgery,surgery,4,0.002106372
talk,talk,4,0.002106372
thats,thats,4,0.002106372
theres,theres,4,0.002106372
topic,topic,4,0.002106372
tremendously,tremendously,4,0.002106372
trustworthy,trustworthy,4,0.002106372
utmost,utmost,4,0.002106372
variety,variety,4,0.002106372
vital,vital,4,0.002106372
voice,voice,4,0.002106372
vs,vs,4,0.002106372
walk,walk,4,0.002106372
wonderful,wonderful,4,0.002106372
write,write,4,0.002106372
absolutely,absolutely,3,0.001579779
achievement,achievement,3,0.001579779
acknowledge,acknowledge,3,0.001579779
additionally,additionally,3,0.001579779
address,address,3,0.001579779
admire,admire,3,0.001579779
admission,admission,3,0.001579779
advice,advice,3,0.001579779
afraid,afraid,3,0.001579779
age,age,3,0.001579779
arise,arise,3,0.001579779
asda,asda,3,0.001579779
aside,aside,3,0.001579779
assimilate,assimilate,3,0.001579779
attitude,attitude,3,0.001579779
attribute,attribute,3,0.001579779
avoid,avoid,3,0.001579779
bare,bare,3,0.001579779
beautiful,beautiful,3,0.001579779
behind,behind,3,0.001579779
bench,bench,3,0.001579779
broad,broad,3,0.001579779
broaden,broaden,3,0.001579779
chance,chance,3,0.001579779
clearly,clearly,3,0.001579779
commit,commit,3,0.001579779
commitment,commitment,3,0.001579779
committee,committee,3,0.001579779
concern,concern,3,0.001579779
confidently,confidently,3,0.001579779
conjunction,conjunction,3,0.001579779
country,country,3,0.001579779
cover,cover,3,0.001579779
critically,critically,3,0.001579779
current,current,3,0.001579779
dd,dd,3,0.001579779
dedication,dedication,3,0.001579779
definition,definition,3,0.001579779
demeanor,demeanor,3,0.001579779
describe,describe,3,0.001579779
desk,desk,3,0.001579779
directly,directly,3,0.001579779
disadvantage,disadvantage,3,0.001579779
discover,discover,3,0.001579779
doesnt,doesnt,3,0.001579779
draw,draw,3,0.001579779
drive,drive,3,0.001579779
due,due,3,0.001579779
early,early,3,0.001579779
effect,effect,3,0.001579779
effective,effective,3,0.001579779
else,else,3,0.001579779
empathy,empathy,3,0.001579779
encourage,encourage,3,0.001579779
endlessly,endlessly,3,0.001579779
enthusiastic,enthusiastic,3,0.001579779
entrust,entrust,3,0.001579779
envision,envision,3,0.001579779
equally,equally,3,0.001579779
exceptional,exceptional,3,0.001579779
exercise,exercise,3,0.001579779
exhibit,exhibit,3,0.001579779
extra,extra,3,0.001579779
facet,facet,3,0.001579779
figure,figure,3,0.001579779
fit,fit,3,0.001579779
forefront,forefront,3,0.001579779
foster,foster,3,0.001579779
free,free,3,0.001579779
friendly,friendly,3,0.001579779
function,function,3,0.001579779
gift,gift,3,0.001579779
gray,gray,3,0.001579779
grind,grind,3,0.001579779
handskills,handskills,3,0.001579779
harm,harm,3,0.001579779
heart,heart,3,0.001579779
helpful,helpful,3,0.001579779
highly,highly,3,0.001579779
histology,histology,3,0.001579779
honor,honor,3,0.001579779
immensely,immensely,3,0.001579779
implant,implant,3,0.001579779
instance,instance,3,0.001579779
institute,institute,3,0.001579779
institution,institution,3,0.001579779
international,international,3,0.001579779
intimidate,intimidate,3,0.001579779
introduce,introduce,3,0.001579779
involvement,involvement,3,0.001579779
january,january,3,0.001579779
kindness,kindness,3,0.001579779
language,language,3,0.001579779
learner,learner,3,0.001579779
let,let,3,0.001579779
listen,listen,3,0.001579779
literature,literature,3,0.001579779
locally,locally,3,0.001579779
longterm,longterm,3,0.001579779
lose,lose,3,0.001579779
mechanical,mechanical,3,0.001579779
method,method,3,0.001579779
mindset,mindset,3,0.001579779
mine,mine,3,0.001579779
morally,morally,3,0.001579779
moreover,moreover,3,0.001579779
mostly,mostly,3,0.001579779
negative,negative,3,0.001579779
old,old,3,0.001579779
patientdoctor,patientdoctor,3,0.001579779
perceive,perceive,3,0.001579779
performance,performance,3,0.001579779
personalize,personalize,3,0.001579779
pertain,pertain,3,0.001579779
physically,physically,3,0.001579779
plastic,plastic,3,0.001579779
please,please,3,0.001579779
plenty,plenty,3,0.001579779
portray,portray,3,0.001579779
potential,potential,3,0.001579779
potentially,potentially,3,0.001579779
pressure,pressure,3,0.001579779
progression,progression,3,0.001579779
project,project,3,0.001579779
promise,promise,3,0.001579779
promote,promote,3,0.001579779
protect,protect,3,0.001579779
punctual,punctual,3,0.001579779
regret,regret,3,0.001579779
remind,remind,3,0.001579779
repeat,repeat,3,0.001579779
return,return,3,0.001579779
rigorous,rigorous,3,0.001579779
road,road,3,0.001579779
room,room,3,0.001579779
rotation,rotation,3,0.001579779
satisfaction,satisfaction,3,0.001579779
scrub,scrub,3,0.001579779
security,security,3,0.001579779
seriously,seriously,3,0.001579779
session,session,3,0.001579779
setting,setting,3,0.001579779
shape,shape,3,0.001579779
shouldnt,shouldnt,3,0.001579779
significantly,significantly,3,0.001579779
simulation,simulation,3,0.001579779
sleep,sleep,3,0.001579779
slightly,slightly,3,0.001579779
solidify,solidify,3,0.001579779
someones,someones,3,0.001579779
sort,sort,3,0.001579779
special,special,3,0.001579779
stage,stage,3,0.001579779
sufficient,sufficient,3,0.001579779
sufficiently,sufficiently,3,0.001579779
title,title,3,0.001579779
turn,turn,3,0.001579779
ultimate,ultimate,3,0.001579779
undergraduate,undergraduate,3,0.001579779
unique,unique,3,0.001579779
unite,unite,3,0.001579779
university,university,3,0.001579779
version,version,3,0.001579779
wear,wear,3,0.001579779
white,white,3,0.001579779
wisely,wisely,3,0.001579779
witness,witness,3,0.001579779
worth,worth,3,0.001579779
zone,zone,3,0.001579779
abroad,abroad,2,0.001053186
accompany,accompany,2,0.001053186
accountability,accountability,2,0.001053186
accountable,accountable,2,0.001053186
adequate,adequate,2,0.001053186
adhere,adhere,2,0.001053186
adjust,adjust,2,0.001053186
adopt,adopt,2,0.001053186
advancement,advancement,2,0.001053186
affinity,affinity,2,0.001053186
aforementioned,aforementioned,2,0.001053186
ago,ago,2,0.001053186
amalgam,amalgam,2,0.001053186
ambiguous,ambiguous,2,0.001053186
ambition,ambition,2,0.001053186
among,among,2,0.001053186
anxious,anxious,2,0.001053186
anything,anything,2,0.001053186
apart,apart,2,0.001053186
appear,appear,2,0.001053186
appearance,appearance,2,0.001053186
