X1,NETID,RefType,Date,Time,Text,DYear
17,RJvUP4aC,Public Personal,11-07-15 22:20,22.33333333,"Growing up, my dentist was the most influential on my definition of dentistry. My interactions with her and her comforting approach to treatment defined what I thought of dentistry and how I still describe it until this very day. I loved how she would talk to me about school, sports, and tv shows before ever asking me to open my mouth. I knew I was more than a set of teeth and more than a name on a chart. I look forward to providing my future patients with a similar experience. I am looking forward to developing the knowledge and skills necessary to assure my patients that they are receiving the best quality of care.  
                        Throughout these next few years, I envision myself being molded into a competent healthcare provider. I hope to build professional relationships with my colleagues and faculty. My time at NYUCD is an opportunity for me to best prepare for the demands of dentistry and the needs of my patients. Dentistry is an evolving field and I am excited to be a part of what it will have to offer in the near coming future.",D3F
18,USOSSVQW,Ethic Reflection,09-07-15 16:46,16.76666667,"I will most likely run into many instances where I would have to make a decision based on my ethical values. I heard that some dentists would prep a tooth that does not need to be prepped, then later they would recommend RCT, then the crown, or even implants. Economically speaking, it is the most efficient way to make profit. With one tooth, we can potentially make thousands of dollars. But that's not why I'm here. My ultimate goal is to practice in underserved countries while I maintain an office in the States so that I can provide resources for myself to help those in need. In order to achieve this, I should evaluate my own actions constantly and that I won't fall into the temptations that many unethical dentists fall into.",D3F
19,USOSSVQW,Private Personal,09-07-15 16:23,16.38333333,"Last two years at dental school was the most difficult time of my life. After having some relationship problems right before getting in, I felt like I was only going downhill regardless of what was going on at school. The first year I think at least I tried hard to keep up with school. Then the second year started when my depressive thoughts flipped its switch and turned into massive anxiety. The cause is still not clear to me, and I really hated myself for being so mentally weak. I honestly think I have never been so vulnerable in my entire life. I would put off studying until the last minute, and the grades reflected my unstable mental state. I dreamed of being an oral surgeon since I was in 10th grade in high school, but somehow I felt so lost all of a sudden. Thankfully, I still passed the second year and now I'm in clinic. Dealing with patients and listening to their stories have been an eye-opening experience for me, helping me realize once again why I am here.",D3F
20,USOSSVQW,Private Self Reflection,09-07-15 16:37,16.61666667,"There are times when I feel that I am clueless about what is going on. Definitely not something I want as a professional. To think of all the things to come in the future, I do feel a little overwhelmed. How will I start my practice? Will I even be able to graduate without any problems? Questions like these constantly bother my mind, but even after spending a month in the clinic I can see myself adapting more and more to the environment. Yes, I am still not competent, but I believe in myself that I can only get better. I don't want to be just a dentist. I want to be my patients' friend, counselor, someone who they can fully trust. I want to change the perspective of the general public towards dentists, but I would first have to train myself to be competent in what I do. I hope that over the next two years I would gain more confidence and treat my patients with gentle heart.",D3F
21,USOSSVQW,Public Self Reflection,09-07-15 16:32,16.53333333,"As I started seeing more patients, I realize how unprepared I am. Even though I have learned all the things we should know as dentists, I feel like sometimes I cannot provide comprehensive care for my patients. Dealing with patients changed my perspective on dentistry, and now that the board exam is coming up, I have more responsibility inside that I want to know as much as possible to become a competent dentist. The other day, a patient came in with benign prostate hyperplasia, and I was able to have a conversation with him about the disease and the medications associated with the disease. If I had had no idea what the patient was talking about, I would have appeared as nothing but an untrustworthy student. There is still a lot more for me to learn, but now that I feel this growing responsibility, I will strive to be a competent professional whom my patients can trust.",D3F
22,USOSSVQW,Professional Progress,09-07-15 16:52,16.86666667,"After starting clinic, the sense of professionalism grew. It's not about getting my lab work signed by a faculty anymore. Each work is done in a patient's mouth, and I can see myself trying my best to do a good job on the patients. Even though they may not see exactly what I am doing in their mouths, I feel obliged to do the procedures at my best abilities. I have only done some restorative procedures only in the clinic, but as I get exposed to other cases I will feel more competent.",D3F
23,USOSSVQW,Public Personal,09-07-15 16:11,16.18333333,"Over the last two years at NYUCD, I learned what it takes to be a dentist. It was definitely more than what I initially expected; from back to back exams to labs requiring numerous work, I almost feel like I've become a different person now. Along with the knowledge I gained, I was able to cope with stress. As I started clinic, I started to feel more like I'm actually in this journey of becoming a dentist. I didn't think I would find myself having ""fun"" as I dealt with patients. I guess it was all worth it in the end after digging through notes for the last two years, and I feel more responsible for the knowledge I should maintain.",D3F
24,UT8VFDpf,Ethic Reflection,09-09-15 22:14,22.23333333,"To become ethical, one must first be able to know what is right and what is wrong.  And then, after know what is right and what is wrong, one must understand the appropriate actions following the determination.  It takes knowledge, experience, and courage to become truly ethical, and I aspire to become a great dentist that could deliver this to my future patients.  

I definitely learned a lot about the ethical work that being a dentist requires.  There are just so many ways to cut corners in dentistry that ethics can become a very critical issue in the entire system of health care delivery.

Looking back at what I wrote 2 years, ago, I find that surprisingly, I also felt about the ways that dentists can mistreat patients from the beginning, and it is sometimes hard to judge what is right and what is wrong because of deadlines, expectations and such.  But somehow I felt like after treating these patients, the best way is to really let your patients like you, and then they will do their best to accommodate for whatever treatment you're doing, whether it's delayed or whatever.",D3F
25,UT8VFDpf,Private Personal,09-09-15 22:08,22.13333333,"When I was young, I was scared of going to dentists because I am fearful. As I grow up, I learn more and more about this world to understand that danger is real, but fear is just an illusion that we create spontaneously to help ourselves overcome the obstacles.  I am very interested in the fear aspect of dentistry, and I would love to spend the next four years in NYUCD not only studying dentistry and perfecting my clinical skills, but also learn how to properly manage others' as well as my fear.

Now 2 years have passed and I really learned a lot, especially upon entering clinic.  I learned to deal with all kinds of pressures from patients, faculties and clinic personnel, and learning how to provide the best outcome so that everyone is satisfied.  I think when I graduate from NYU I will be more competent to work in the real world ~  I love this experience, everyday I learn so much from hands on work.",D3F
26,UT8VFDpf,Public Self Reflection,09-09-15 22:11,22.18333333,"becoming a professional is not only a reflection of ourselves in front of our peers but also a reflection of ourselves in front of patients.  Someday when I can talk to the patients and guide them in my treatment the same way I have learned in school, especially in ethics class, then maybe I will be more professional than before.

I think there are so many ways to really do harm and mistreat patients, due to all kinds of factors such as pressures from lab, from patients' family, etc...   I think professionalism is to find a way to really provide the best outcome for patient's benefit, to do what is best for the patient while not compromising too much.",D3F
27,UT8VFDpf,Professional Progress,09-09-15 22:26,22.43333333,"Professionalism is really stressed in this school and I think it is definitely having an effect on student body.  As the time comes and we all move into the clinic I am sure there will be more time to mature and progress in terms of professionalism.

Now that I have entered clinic, I think it's really important to observe if the patient likes a professional dentist that lectures constantly or just wants someone who is professional while working.  There's a big difference between both, and I think it really affects patient's mood as well.",D3F
28,UT8VFDpf,Public Personal,09-09-15 22:10,22.16666667,"I still remember in my personal statement for dental school application, I wrote a story about how a little boy was frightened to go to the dentists.  But 15 years later, this little boy is a grown man and started learning all the knowledge that is required to become a competent dentist.  I wish that after four years of school, I can step out of NYUCD being confident to treat patients, and to grow up to become a respected and compassionate dentist like my parents, whom I admire and aspire to.

2 years have passed and I learned so much from didactic courses, and now it's finally the real deal ! I really hope that when I graduate from NYU, I wouldn't be anxious the night before treating patients haha.",D3F
29,UTEyCtqiIA==,Ethic Reflection,16-09-15 9:04,9.066666667,"Ethical values are unique to dental professionals because dentists have a ""special"" role in the communities they participate in.  Dentists form a trusting relationship which their patients and with their community and therefore have a powerful position both socially and ethically.  This empowered position may serve as a struggling point for many professionals because it gives them a sense of entitlement and  limitless boundaries.  I think it is most important for dental professionals to remember what motivated them to enter the field in the first place:  promoting preventative oral healthcare as well as treating oral issues all the while staying within ethical boundaries to ensure the optimal health of their patients.",D3F
30,UTEyCtqiIA==,Private Personal,16-09-15 9:04,9.066666667,"During my junior year of college I had the opportunity to go on a medical brigade to Honduras where I worked with doctors, dentists, and oral surgeons.  Before the brigade, I had wanted to be an orthopedist, but after my experiences in Honduras, I knew that I wanted to be a dentist.  Through my pre-med major and my sculpture minor, I have attained the skills necessary to succeed and excel in dental school.",D3F
31,UTEyCtqiIA==,Private Self Reflection,16-09-15 9:04,9.066666667,"Within the next four years, I want to feel confident enough in my clinical and diagnostic abilities that I will be able to accurately assess and treat a wide variety of patients.  I want to develop a language between myself and my patients that is both educational and understandable and help to make my patients feel a part of their treatment plan.  I want to be prepared to diagnose and treat a wide variety of patients with a wide variety of dental and oral issues when I exit NYUCD in four years.  I want to have the ability to give my patients a number of treatment options and make them feel integrated in their treatment plan.  I expect that I will continuously learn and expose myself to the dynamic and ever-changing oral health care system and that my diagnosis and treatments will reflect those changes throughout my career.",D3F
32,UTEyCtqiIA==,Public Self Reflection,16-09-15 9:04,9.066666667,"Within the next four years, I want to feel confident enough in my clinical and diagnostic abilities that I will be able to accurately assess and treat a wide variety of patients.  I want to develop a language between myself and my patients that is both educational and understandable and help to make my patients feel a part of their treatment plan.  I want to be prepared to diagnose and treat a wide variety of patients with a wide variety of dental and oral issues when I exit NYUCD in four years.  I want to have the ability to give my patients a number of treatment options and make them feel integrated in their treatment plan.  I expect that I will continuously learn and expose myself to the dynamic and ever-changing oral health care system and that my diagnosis and treatments will reflect those changes throughout my career.",D3F
33,UTEyCtqiIA==,Professional Progress,16-09-15 9:04,9.066666667,"I've worked my entire life to prepare myself to become a respected healthcare professional. I studied hard in elementary school so I could get into gate classed in Junior High, and I excelled in Junior High to ensure that I could take AP classes in High School.  I graduated in the top 1% of my high school so I could study at an excellent college.  I graduated from USC with honors to make sure I could study at one of the top dental schools in the United States.  Now, at NYUCD, I have all the tools necessary to become a respected oral health care professional.",D3F
34,UTEyCtqiIA==,Public Personal,16-09-15 9:04,9.066666667,"During my junior year of college I had the opportunity to go on a medical brigade to Honduras where I worked with doctors, dentists, and oral surgeons.  Before the brigade, I had wanted to be an orthopedist, but after my experiences in Honduras, I knew that I wanted to be a dentist.  Through my pre-med major and my sculpture minor, I have attained the skills necessary to succeed and excel in dental school.",D3F
35,V08dO+EE,Private Personal,09-07-15 19:46,19.76666667,"My goal for these next 4 years and beyond is to become a competent dentist, but also a person who is extremely professional and approachable. I want to master all the skills it takes to complete dental school and become a dentist who is confident and efficient. I want to use the knowledge and skills I learn here to further my career in either orthodontics or endodontics. I want to work as hard as I can in hopes to become a very competent professional because my patients are going to count on me. I want to be able to be extremely professional and learn how to do all of this and have a successful practice.",D3F
36,V08dO+EE,Professional Progress,09-07-15 19:49,19.81666667,"Compared to D1, I feel like I have gained a lot of knowledge. Learning new things about the dental field is helping me become a better professional.

Now that we have just began our third year and entered clinic I am becoming more aware of the necessity of all the things we have learned in the previous years. While I feel comfortable performing certain procedures, I hope to learn more about various techniques and findings in the year to come.",D3F
37,V08dO+EE,Public Personal,09-07-15 19:46,19.76666667,"A dentist, in my opinion, is someone who will use their knowledge, skills, and own moral codes to provide the best care for their patients. My goal for these next 4 years and beyond is to not only become a competent dentist, but also a person who is extremely professional and approachable. I want to master all the skills it takes to complete dental school and become a dentist who is confident and efficient. I want to use the knowledge and skills I learn here to further my career in either orthodontics or endodontics.",D3F
38,V0VP/rn7,Private Personal,03-09-15 22:25,22.41666667,"I hope my experience at NYU college of dentistry molds me into a competent dental professional who can provide the utmost care to my patient. I hope to remain empathetic with my patients and build strong interpersonnal skills which can allow my patients to trust me and my work. Through experience, I hope to improve my hand skills and provide excellent quality care.",D3F
39,V0VP/rn7,Private Self Reflection,03-09-15 22:27,22.45,"Becoming a professional is more than just the DDS title. It goes beyond the workplace and is a public reflection of an individual in society. You are recognized as an individual who is held to higher standards and my actions not only reflect upon me but the dental profession as an entity. For this reason, it is not only to respect ones self but to respect the profession.",D3F
40,V0VP/rn7,Public Self Reflection,10-09-15 22:27,22.45,A professional is an individual who practices their profession not only in the workplace but their profession is their way of life. They follow a set role of ethics and will oblige by it for the betterment of the community.,D3F
41,V0VP/rn7,Professional Progress,03-09-15 22:29,22.48333333,"As I continue my education, I feel that I learn more and more from every course and every obstacle whether it be big or small. My interactions with patients have taught me how to word my statements, how to ask questions in order to extract important information from patients, and most importantly how important it is to communicate with patients.",D3F
42,V0VP/rn7,Public Personal,10-09-15 22:27,22.45,"I hope to acquire the knowledge to become a dental practitioner, but to also gain the skill set which will allow me to become more competent as a professional. Furthermore, I would like to grow as an ethical individual and be able to provide care to the community by using my acquired knowledge in the dental field. I hope to continue my education post dental school and stay current with my approaches.",D3F
43,V1QEKxzg,Ethic Reflection,16-09-15 9:56,9.933333333,NA,D3F
44,V1QEKxzg,Private Personal,16-09-15 9:56,9.933333333,I truly believe that my work ethic and determination to do well over the next four years will allow me to become a successful dentist. I need to keep reminding myself over the next 4 years why I am here and what my ultimate goals are. I am extremely interested in orthodontics and hope to build the connections I need to be able to eventually specialize.,D3F
45,V1QEKxzg,Private Self Reflection,16-09-15 9:56,9.933333333,"After being in clinic and experiencing having patients for the first time, I realized for myself what the importance of professionalism is. Gaining the trust and respect of my patients is an invaluable trait that will be helpful in making the remainder of the treatment go smoothly. By watching the professional mannerisms of the faculty around me when speaking with patients, I have learned and progressed in my role as a healthcare practitioner, and I hope to continue to become better.",D3F
46,V1QEKxzg,Public Self Reflection,14-09-15 16:40,16.66666667,"Becoming a professional goes hand in hand with being a dentist. Seeing professionalism in a dentist gives patients the confidence to put their health care in your hands and allows for strong patient-doctor relationships to form.  I hope to become a competent professional and build a strong network with other professionals in the health care field to optimize the treatment of my patients, and give me the confidence to refer my patients to someone I have a relationship with.",D3F
47,V1QEKxzg,Professional Progress,09-12-15 9:33,9.55,"I believe I have made immense progress as a professional since I have entered dental school. Coming straight from 3 years of undergraduate college, I was young compared to the rest of my class and had very little professional experience. I have learned a lot about what it takes to be a part of a team of healthcare professionals and how to present myself so that my patients and colleagues trust me and the care I am giving them. I know that I have a lot of room to grow and will develop even further as I complete the rest of dental school.",D3F
48,V1QEKxzg,Public Personal,14-09-15 16:39,16.65,"A person's smile is arguably their most important feature.  It is a way to express happiness, show kindness, and has the ability to improve one's own, or even someone else's mood. I believe that being a dentist and giving someone the confidence of a great smile is a highly rewarding and satisfying job that I hope to become competent in over the next four years. This not only includes completing the course work, but also pushing myself to study and learn outside the boundaries of the curriculum to become a health care professional that is able to cooperate and coordinate with others. One thing that I have learned about dental school is that you only get out of it what you put into it, and I want to put my best effort into it. I hope to become a dentist with an influence that is larger than the confines of the office, and is highly involved in local and regional outreach programs.
Edit (9/14/15): After completing 2 years of dental school, my new goals for the remaining time here is to become more confident in the treatment that I provide to my patients. I would like to be able to create a complete treatment plan and have complete confidence that it is the best available option for my patient.",D3F
49,Vhe4yTkM,Ethic Reflection,15-07-15 21:59,21.98333333,"Ethics plays a large role in not only dentistry, but in everyday life. When it comes to patient care, ethical situations come up all of the time. An example would be if a patient would like to get a particular procedure done and we know that it would fail for any number of reasons, it would be best to stick to our professional judgement of not doing the procedure, rather than trying to please the patient. I have noticed that some patients really try to pressure you into doing something that you may not want to do, or pressure you into making the procedure go faster, but it is important for us to take our time and follow all of the steps to avoid making any possible mistakes. At the end of the day, if we follow what we believe to be ethical, we should be able to sleep better at night.",D3F
50,Vhe4yTkM,Private Personal,01-12-15 9:48,9.8,"I am still trying to figure out exactly what I would like to do when I become a dentist. I have thought about pediatric dentistry for a while since I have spent so much time working with kids, but I think that solely working with kids might be difficult; especially if the parents are trying to be protective when they see that their child is possibly in pain. I have also thought about oral surgery, but I'm not so sure that I want to be in school for an addition six years after dental school. Now I am currently thinking about going into orthodontics or periodontics, because I can't see myself being satisfied with being a general dentist. I have also thought about going into academia and teaching at a dental school when I graduate; however as of now I think I would like to practice. I have applied to the Periodontics honors program, so I hope to get accepted and to assess whether or not I believe this will be a good fit for me.",D3F
51,Vhe4yTkM,Professional Progress,15-07-15 22:02,22.03333333,"Although I have come a long way since D1, I still have a ways to go to get to where I need to be. I have made some progress when it comes to doing class II restorations, but I need a lot more practice and guidance with other procedures such as root canal therapy, as well as fixed and removable prosthodontics. I haven't had many patient experiences yet, but I do feel as though I am starting to get a little better with communicating about what needs to get done. I still have trouble when patient's try to pressure me or when they get upset about hearing that they have to get teeth extracted, but I am slowly trying to progress with the patient care aspect.",D3F
52,Vhe4yTkM,Public Personal,01-12-15 9:48,9.8,"When I originally decided that I wanted to become a dentist, I thought I wanted to either become a pediatric dentist or an oral surgeon. When I went for my Master's Degree in Biomolecular Sciences, I began to think about the academic side of dentistry as a profession. I enjoyed doing research and learning about how certain signaling pathways can affect teeth development; I investigating the role of Hedgehog signaling in regulating proliferation in the development of teeth in zebrafish. The research that I might want to do after dental school if I end up becoming a professor would be on oral cancer treatments. I am mostly leaning towards practicing dentistry as a profession, but I want to keep my options open in regards to a career in academia. I hope to continue learning more about the specialties and be able to better decide what will be a good match for me.",D3F
53,W8Gxa2o=,Ethic Reflection,15-07-15 11:18,11.3,"There are many patients that have presented into clinic with terrible past experiences with other dentists. They felt cheated, or like they didn't matter and their mouth was a source of income. It bothers me that this is the mentality of some dental professionals. In my current and future practice, I hope to provide my patient with comprehensive care and establish a treatment plan with each patient. I think it's important to stand by what is ethically and morally right, and not just drill and fill and send the patient home. I'm a huge believer in preventative care, and I want to make sure I embody that in my practice. Currently, I'm trying to establish a fundamental set of rules that I will personally follow throughout dental school and the rest of my career that encompasses ethics, professionalism, and the best dental care for my patients.",D3F
54,W8Gxa2o=,Private Personal,15-07-15 11:11,11.18333333,"Over the next four years, I want to focus on becoming an excellent health care provider. I plan on doing so by not only practicing my skills in pre-clinic and clinic, but also by learning how to establish a trusting relationship with my patients. I want to work hard to be a great dentist, but one who exemplifies passion and true dedication to their career. Ultimately, my goal is to specialize in Pediatric dentistry, focusing on children with special needs. I realized my passion while working with a pediatric dentist who saw many children with Autism, Down syndrome, and severe ADHD (amongst other special needs cases). I knew that there would be no feeling more rewarding than helping these kids, many of whom do not have access to dental care. I am incredibly passionate about what I want to do with my career and as a result, I plan on staying active in the Pedo and Special Needs organizations and getting involved in pediatric outreach at NYUCD.",D3F
55,W8Gxa2o=,Private Self Reflection,15-07-15 11:14,11.23333333,"Working as a health care professional comes with many expectations, especially from the patients. They expect you to not only diagnose a particular issue, but treat it as well. They need you to understand their oral health, and explain it to them so they are informed. They trust your decisions in treatment options, and want a proper referral if need be. As a future dentist, I realize how high the bar is raised, and how much of a conscious effort I need to make to ensure that I am meeting my patient’s expectations. I want to understand and appreciate how each case is different, so that I can cater what I know to the specific needs of my future patients. What I've noticed is that each faculty has their own opinion on how to handle a particular case, and it's good to work with one person, do your own research, and establish one game plan that you can relay to the patient with full confidence. Being able to justify why you are doing one procedure over another is important so the patient knows that you are knowledgable and they can trust you.",D3F
56,W8Gxa2o=,Public Self Reflection,15-07-15 11:13,11.21666667,"Working as a health care professional comes with many expectations, especially from the patients. They expect you to not only diagnose a particular issue, but treat it as well. They need you to understand their oral health, and explain it to them so they are informed. They trust your decisions in treatment options, and want a proper referral if need be. As a future dentist, I realize how high the bar is raised, and how much of a conscious effort I need to make to ensure that I am meeting my patient’s expectations. I want to understand and appreciate how each case is different, so that I can cater what I know to the specific needs of my future patients. From being in clinic over the last month, I already see changes in how I treat and speak with patients. I had a differnt demeanor when talking to patient's as an assistant, but the way NYUCD handles patient care and teaches us how to establish trustworthy relationships with our patients, I can say my chair-side manner has definitely changed.",D3F
57,W8Gxa2o=,Professional Progress,15-07-15 11:23,11.38333333,"During D2, we took a handful of ethics, diversity, and behavior courses that I literally hated. I thought it was a huge waste of time. When I got into clinic, I realized how helpful and necessary these courses were, because they taught us so much about how to be professional and establish a solid doctor-patient relationship. I've had a great experience so far in clinic being able to communicate with my patients, and a lot of that is due to these classes that I once deemed as useless. I find myself thinking back to what I learned and how I can implement them in my patient care. My professionalism skills have improved so much, and I hope to continue improving them.",D3F
