X1,NETID,RefType,Date,Time,Text,DYear
14,Q3wmSU0o,Public Personal,9/28/2013 11:21,11.35,"I would like to successfully complete my DDS program in 4 years without remediation and move onto a GPR residency in the NYC region. My goal is to make professional and personal contacts within NYUCD and in NYC. I would like to spend time studying the basic sciences and thoroughly learn general dentistry skills in the clinic, at the same time enjoying the materials. In doing so, I intend to get involved in many outreach trips and school-related clubs, in particular the Korean Student organization and ADEA. I would like to become close friends with people from my group and other classmates whom I will get to meet. In my D3 and D4 years, I am interested in participating elective and Honors programs because even if I become a GP, I want to be knowledgeable about systemic oral disease detections. I would like to be a helpful member of the NYUCD community and reach our professional goals as a whole.",D1F
15,QRWhtutU,Public Self Reflection,9/28/2013 11:21,11.35,"Dentistry is one of the few professions that requires not only the high practical prowess but also moral and ethical standards. There are several factors that make a dentist a good professional but I believe one of the most important things for a professional is to be independent and proficient in their job. In other words, professionals should be consistent and punctual. In addition, it is important to follow the rules and regulation to prevent reckless and nefarious malpractices. However, this does not mean that one should be stagnant and passive in their profession. Rather, I believe it is important for professional to actively seek out for improvements and advancements. This can be achieved through working, discussing and researching issues with different professionals in various different fields in the profession. Moreover, it is important for professionals to have appropriate moral and ethical standards. I believe these are some of the factors that are crucial in becoming a good professional.",D1F
16,QRWhtutU,Public Personal,9/28/2013 11:21,11.35,"Ever since I realized that dentistry is one of the few professions that seamlessly blend both artistry and science, I was fascinated by it. It is, thus natural, that I have vast interest in becoming an orthodontist. However, I would like to be exposed to a various different dental specialties not only through school curriculum but also through community outreach and volunteer service. As a dental student, I would like to graduate dental school in good standing with proficiency in general dentistry. As a health care professional, I would like to learn not only the technical skills but also the interpersonal skills to have fulfilling relationships with various different patients. I realize this skill would require me to uphold my ethical principles as well as the rules and regulation at all times. Moreover, I hope that I would be more open-minded and bold in making decisions. In addition, I would like to have a good lifelong relationship with my peers in both private and professional environment.",D1F
17,QRWhtutX,Ethic Reflection,9/28/2013 11:21,11.35,"I want to always be putting my patients first above all us when I progress through dental school and eventually in my professional career. I believe that as a healthcare professional, we have a duty to provide our patients with the most effective treatment and when we know we are not the right person for our patient to not hesitate and relay our patient to the right person. 

While in dental school I want to always put forth an honest effort in my work and not take any shortcuts because I want to make sure I really understand what is being taught as my future patients deserve that kind of honest effort from their dentist. Also I want to contribute to an honest learning environment and reach out to any peers that I may see struggling.",D1F
18,QRWhtutX,Private Personal,9/28/2013 11:21,11.35,I hope to work not just hard but smart and produce the results necessary to have multiple options ready when I graduate. Currently I am really interested in the field of pediatrics so I want to put myself in the position to learn as much as I can about the field and make sure when I do make a decision that it is an informed one.,D1F
19,QRWhtutX,Private Self Reflection,9/28/2013 11:21,11.35,"Aside from the points mentioned in the public self reflection portion, I want to become more open minded and be better at taking criticism as that will be important when dealing with patients as well as my future dental team. So far into the year I have been good about being punctual but I want to persist in having good punctuality as it was a weakness of mine in the past.",D1F
20,QRWhtutX,Public Self Reflection,9/28/2013 11:21,11.35,"I believe in order to become a professional in the field of dentistry, you must go beyond knowing just the craft of dentistry. It also means how you present yourself and how you treat the people you are working with. For instance punctuality and respect are two important aspects that patients look for in a dentist aside from his/her technical abilities. A dentist that is unorganized or difficult to make appointments with is hard for the patient to trust in putting their oral health in. Also even though the dentist is the head of his/her practice, it takes a cohesive and supportive team of individuals to treat the dental patient properly. Thus, a dentist that does not present him/herself to the dental team in a professional manner will never gain their trust.",D1F
21,QRWhtutX,Professional Progress,9/28/2013 11:21,11.35,At this point I am not entirely certain where I want to practice dentistry. I do know that if I feel that I am not ready once I graduate from dental school I will immediately look to do some residency to get myself to the level of competency I am comfortable to practice solo. I do want to eventually have my own dental practice and after some time try to expand.,D1F
22,QRWhtutX,Public Personal,9/28/2013 11:21,11.35,"I hope to become competent enough that when I graduate my friends will fully trust me to perform dentistry on them if need be. I hope to at least maintain the passion I had for this field when I walked to my first class this year and hopefully expand that passion when I graduate. I want to work  hard and to always be humble of the fact that I should never be satisfied with my level of competence in dentistry. As long as I keep learning I know I will be more competent than yesterday but not as competent as I can be tomorrow. Areas that I need to work on is to be less stubborn and more open minded, and I need to be organized with my clinics and lab from the get go to not get messy habits.",D1F
23,Rgwz95M=,Ethic Reflection,9/28/2013 11:21,11.35,"I have always considered myself a very ethical person.  I strive to live my life a certain way, and to treat others as I would want to be treated.  My family dentist is a man who I feel is a very ethical person, who always does the right thing and puts the needs of his patients first.  While I have heard stories about other dentists refusing to see a certain type of patient, my family dentist always has an open door.  He believes that his job wasnt to make as much money as possible, but to service others and give back to his community.  As a future dentist this is how I want to run my practice.  I want to be known as the dentist who will see everyone, no matter what his or her situation may be.  I feel that to be a great dentist, you have to be a great person first and foremost.  You have to admit and correct your mistakes.  Above all, you have to truly care about your work and your patients.  You have to WANT to make a difference in someones life.",D1F
24,Rgwz95M=,Private Personal,9/28/2013 11:21,11.35,"My private statement is basically the same as my public statement.  I see how the dentists that I know live their lives, and I want that lifestyle.  I have never been the one to seek appraisal, but I want to be known as a great dentist, someone who listens to and actually cares about his patients.  I have no idea where I would like to practice, but I am leaning more towards going back home to Niagara-on-the-Lake.  I do however feel guilty about pursuing a career in dentistry, as my family back home owns a couple of vineyards, and there is always lots of work to do.  However, now my dad has to bear the brunt of the work by himself.  While I do know that he is proud of what Ive accomplished, I would like to go back home when I graduate and help my parents out as much, if not more, than they have helped me.  I am leaning towards working 3-4 days a week at my practice, and possible 2-3 days helping out on the farm.  I feel like that would be the ideal situation.",D1F
25,Rgwz95M=,Private Self Reflection,9/28/2013 11:21,11.35,There is nothing that I would want to add in my private self-reflection that would be different from my public reflection.,D1F
26,Rgwz95M=,Public Self Reflection,9/28/2013 11:21,11.35,"I believe that a professional should possess the knowledge, skills, personality and morals to make her/him successful.  I have always wanted to become a dentist and work in the health-care profession because I truly like helping people; especially making people smile and happy.  However, I have noticed that a lot of people I know would say to me,  you are going to make so much money,  but to be honest I do not care about money.  To me, dentistry would be the perfect lifestyle and not a job/work.  How can it be work if you get to do what you love and are interested in everyday?  I get to interact with my patients and be there for them, whether it be dental related or otherwise.  I want to be known as the ""people's dentist"", where everyone knows my name and knows that my door is open to everyone. While I know that I am a long ways away from becoming a dentist, I am enjoying the adventure, and counting down the days that I can finally be called a dentist.",D1F
27,Rgwz95M=,Professional Progress,9/28/2013 11:21,11.35,"Being only 3 weeks into dental school I have not had much professional progress to date.  However, I feel that with the start of the pre-clinical labs that I am very slowly becoming a dentist.  Some of our classes have made me realize how we should be interacting with not only our future patients, but with one another and our colleagues.",D1F
28,Rgwz95M=,Public Personal,9/28/2013 11:21,11.35,"To me, teeth are much more than just small, calcified structures whose main purpose are the mechanical breakdown of food.  While they can cause considerable pain and discomfort, teeth can also bring joy and happiness.  I have always believed that dentists treat much more than just patients teeth.  A dentist has the capability to improve a persons life through their smile.  A dentist can improve how a person views themselves and possibly how others view them.  My desire has always been to become a dentist so that I can make a difference in my patients lives, no matter how big or small.  As a future health care professional, I believe that everyone should be entitled to dental care.  I am looking forward to giving back to communities, both locally and abroad, through the various outreach programs that NYUCD offers.  However, to be able to successfully and efficiently provide dental care, I must first gain the knowledge and skills that are required to provide patients with the best possible treatment.  I am excited to start this journey, and am anxious for the day when I can help change someones life.",D1F
29,RJvUP4aC,Private Personal,9/28/2013 11:21,11.35,"Throughout these next four years, I look forward to being molded into a competent and professional healthcare provider. I hope to build new professional relationships with my fellow colleagues and faculty. My time at NYUCD is an opportunity to best prepare myself for the demands of this field and the needs of my patients.",D1F
30,RJvUP4aC,Public Personal,9/28/2013 11:21,11.35,"Throughout these next four years, I look forward to being molded into a competent and professional healthcare provider. I hope to build new professional relationships with my fellow colleagues and faculty. My time at NYUCD is an opportunity to best prepare myself for the demands of this field and the needs of my patients.",D1F
31,UMXIJMd9,Private Personal,9/28/2013 11:21,11.35,"In my public statement I said I want to fix people's faces. I know that sounds kind of vague, and I haven't found a better way to express that just yet, but what I mean is to fix whatever facial deformities or defects that are present. My pre-dental society in undergrad would have dental health professionals speak every week and I remember one in particular where he should photos of people that had to wear facial prosthetics to cover what were essentially parts of their face or jaw missing. At the time I thought the very fact a prosthodontist could make something and give it to the patient to wear was amazing. But what I really want to do is go one step beyond that and make wearing the prosthetic unnecessary. Facial reconstruction is I think the coolest thing. From what I know I think leans heavily toward OMS and bigger hospital surgeries which I rather prefer than private practice. When we talk about improving quality of life, I believe there is no greater way to increase that than down this path.",D1F
32,UMXIJMd9,Public Self Reflection,9/28/2013 11:21,11.35,"In undergrad, I was a Human Biology major, but I also minored in Philosophy. One particular article sticks out in my mind whenever I think of professionalism and what it means. The article talked about ""civic professionalism"" and how there is an inherent contract, or trust, between the public and the professional. And moreover, we as professionals should give back to the community for without the community providing patients how would we have learned our craft. I think that as I progress throughout dental school this will become more relevant and I know whatever opportunity I have to give back or do a community outreach I will try my best to make it happen. What's the point of having these skills if we don't try to use them to promote the greatest degree of quality life we can.",D1F
33,UMXIJMd9,Public Personal,9/28/2013 11:21,11.35,"My journey to dental school has left me with a number of experiences that have shaped not only the type of dentist I want to be, but also how I view the relationship between one's oral health and their quality of life. I've worked with dental professionals from around the United States, Mexico, and Australia and have a strong sense of what I want to get out of dentistry -- I simply want to be able to fix people's faces. To me,  a person's face is their most important feature giving them the self-confidence to go out and interact with the world. Now what path this aim of mine takes me down from here on out I don't know, but what I do know is that throughout all the pitfalls I've overcome I will not lose sight of my goal. I feel privileged to be apart of this great profession.",D1F
34,USg0zn4j,Public Personal,9/28/2013 11:21,11.35,"Dentistry is a creative and independent field. It is a very flexible profession that allows me to pursue other dental related interests outside of working in a group or office. Some of my future goals in dentistry include volunteering for programs that help underserved communities in the U.S and poverty-stricken areas throughout the world where dental care is not readily available. New York University College of Dentistry is in one of the best schools to facilitate my goals because it has many programs that serve the underserved communities. Furthermore, NYUCD has a diverse patient population, which allows me to interact with people of all different socioeconomic backgrounds. As a dentist, I wish gradually become a cherished counselor and confidant. I realized the personal contact integrated within dentistry permits a unique interaction with people of diverse ages, cultures, and backgrounds.",D1F
35,USOSSVQW,Private Personal,9/28/2013 11:21,11.35,"I know that there isn't much room to procrastinate in dental school, so I am going to try to study and go over the notes every day this semester. I've heard that pulling all-nighters is not a good idea, so I should remind myself not to become lazy. I want to develop a regular sleeping pattern so that I can go to classes and use my time wisely when I am awake. I am a little stressed about what I am going to face over the next four years, but I feel more responsibility in what I learn and do now. I think it's good to have a little bit of stress as I study and participate in labs, but I will try not to be too overwhelmed.",D1F
36,USOSSVQW,Public Personal,9/28/2013 11:21,11.35,"I chose to become a dentist even before I started my undergrad, and I am very happy to be here. I am finally at a stage where I get to learn the ""practical"" knowledge here at NYUCD, and I feel more responsible for understanding and applying the knowledge. All the information I receive in lectures and labs will be essential for my future practice, and I just want to keep up with the workload. I am interested in going into pediatric dentistry, so I will have to try really hard to get where I want to be. I love how our school has a very diverse student body, and I hope I can make a lot of friends. I am pretty excited to start a new phase in my life, and I just want to make the most out of it.",D1F
37,UT8VFDpf,Ethic Reflection,9/28/2013 11:21,11.35,"To become ethical, one must first be able to know what is right and what is wrong.  And then, after know what is right and what is wrong, one must understand the appropriate actions following the determination.  It takes knowledge, experience, and courage to become truly ethical, and I aspire to become a great dentist that could deliver this to my future patients.",D1F
38,UT8VFDpf,Private Personal,9/28/2013 11:21,11.35,"When I was young, I was scared of going to dentists because I am fearful. As I grow up, I learn more and more about this world to understand that danger is real, but fear is just an illusion that we create spontaneously to help ourselves overcome the obstacles.  I am very interested in the fear aspect of dentistry, and I would love to spend the next four years in NYUCD not only studying dentistry and perfecting my clinical skills, but also learn how to properly manage others' as well as my fear.",D1F
39,UT8VFDpf,Private Self Reflection,9/28/2013 11:21,11.35,"Becoming a professional is a challenging task, but it certainly is a requirement for dentistry.  As dentists, we are responsible for other people's health and in order to carry the required task successfully, professionalism must be incorporated into every dentist's life.  As many Doctors in NYUCD mentioned, we don't want patients to see us wearing shirts, because it just doesn't portray to them that we have the capabilities, as professionals, to be capable of treating them.",D1F
40,UT8VFDpf,Public Self Reflection,9/28/2013 11:21,11.35,"Being a health care professional is somewhat like being a tooth in the mouth.  After doing my wax up today, I have a deeper understanding of the precision and accuracy required to wax up a tooth, because if it doesn't fit perfectly, it is just not good enough to be part of the system( i.e. joining rest of the teeth to perform its functions).  Being a professional not only means one has to be good at performing the required task (i.e. teeth for mastication), but also means to look like a professional (i.e. the esthetic of teeth)",D1F
41,UT8VFDpf,Professional Progress,9/28/2013 11:21,11.35,"Since it has only been the first two weeks, I have sort of started understanding more and more and the scientific and clinical background of the knowledge required to become a competent dentist.",D1F
42,UT8VFDpf,Public Personal,9/28/2013 11:21,11.35,"I still remember in my personal statement for dental school application, I wrote a story about how a little boy was frightened to go to the dentists.  But 15 years later, this little boy is a grown man and started learning all the knowledge that is required to become a competent dentist.  I wish that after four years of school, I can step out of NYUCD being confident to treat patients, and to grow up to become a respected and compassionate dentist like my parents, whom I admire and aspire to.",D1F
43,UTEyCtqiIA==,Ethic Reflection,9/28/2013 11:21,11.35,"Ethical values are unique to dental professionals because dentists have a ""special"" role in the communities they participate in.  Dentists form a trusting relationship which their patients and with their community and therefore have a powerful position both socially and ethically.  This empowered position may serve as a struggling point for many professionals because it gives them a sense of entitlement and  limitless boundaries.  I think it is most important for dental professionals to remember what motivated them to enter the field in the first place:  promoting preventative oral healthcare as well as treating oral issues all the while staying within ethical boundaries to ensure the optimal health of their patients.",D1F
44,UTEyCtqiIA==,Private Personal,9/28/2013 11:21,11.35,"During my junior year of college I had the opportunity to go on a medical brigade to Honduras where I worked with doctors, dentists, and oral surgeons.  Before the brigade, I had wanted to be an orthopedist, but after my experiences in Honduras, I knew that I wanted to be a dentist.  Through my pre-med major and my sculpture minor, I have attained the skills necessary to succeed and excel in dental school.",D1F
45,UTEyCtqiIA==,Private Self Reflection,9/28/2013 11:21,11.35,"Within the next four years, I want to feel confident enough in my clinical and diagnostic abilities that I will be able to accurately assess and treat a wide variety of patients.  I want to develop a language between myself and my patients that is both educational and understandable and help to make my patients feel a part of their treatment plan.  I want to be prepared to diagnose and treat a wide variety of patients with a wide variety of dental and oral issues when I exit NYUCD in four years.  I want to have the ability to give my patients a number of treatment options and make them feel integrated in their treatment plan.  I expect that I will continuously learn and expose myself to the dynamic and ever-changing oral health care system and that my diagnosis and treatments will reflect those changes throughout my career.",D1F
46,UTEyCtqiIA==,Public Self Reflection,9/28/2013 11:21,11.35,"Within the next four years, I want to feel confident enough in my clinical and diagnostic abilities that I will be able to accurately assess and treat a wide variety of patients.  I want to develop a language between myself and my patients that is both educational and understandable and help to make my patients feel a part of their treatment plan.  I want to be prepared to diagnose and treat a wide variety of patients with a wide variety of dental and oral issues when I exit NYUCD in four years.  I want to have the ability to give my patients a number of treatment options and make them feel integrated in their treatment plan.  I expect that I will continuously learn and expose myself to the dynamic and ever-changing oral health care system and that my diagnosis and treatments will reflect those changes throughout my career.",D1F
47,UTEyCtqiIA==,Professional Progress,9/28/2013 11:21,11.35,"I've worked my entire life to prepare myself to become a respected healthcare professional. I studied hard in elementary school so I could get into gate classed in Junior High, and I excelled in Junior High to ensure that I could take AP classes in High School.  I graduated in the top 1% of my high school so I could study at an excellent college.  I graduated from USC with honors to make sure I could study at one of the top dental schools in the United States.  Now, at NYUCD, I have all the tools necessary to become a respected oral health care professional.",D1F
48,UTEyCtqiIA==,Public Personal,9/28/2013 11:21,11.35,"During my junior year of college I had the opportunity to go on a medical brigade to Honduras where I worked with doctors, dentists, and oral surgeons.  Before the brigade, I had wanted to be an orthopedist, but after my experiences in Honduras, I knew that I wanted to be a dentist.  Through my pre-med major and my sculpture minor, I have attained the skills necessary to succeed and excel in dental school.",D1F
49,V08dO+EE,Ethic Reflection,9/28/2013 11:21,11.35,Ethics plays a key role in the profession of dentistry especially because you are working as a team and have patients you are responsible for. It is important to learn through experience and classes about what it really takes to be ethical in all areas of this profession.,D1F
50,V08dO+EE,Private Personal,9/28/2013 11:21,11.35,"My goal for these next 4 years and beyond is to become a competent dentist, but also a person who is extremely professional and approachable. I want to master all the skills it takes to complete dental school and become a dentist who is confident and efficient. I want to use the knowledge and skills I learn here to further my career in either orthodontics or endodontics. I want to work as hard as I can in hopes to become a very competent professional because my patients are going to count on me. I want to be able to be extremely professional and learn how to do all of this and have a successful practice.",D1F
51,V08dO+EE,Private Self Reflection,9/28/2013 11:21,11.35,I believe I can be professional but I also think that I have a lot to learn about little details that would make me even more competent and professional.,D1F
52,V08dO+EE,Public Self Reflection,9/28/2013 11:21,11.35,"I think that becoming a professional takes time because there is a lot that goes into it. We all know how to be professional in some way or another, but it takes more than just learning the craft of the profession. To become a professional we need to have the skills and ethical values that is necessary when being a healthcare provider. Through the experiences of dental school I hope to gain more knowledge that will make me a a better professional.",D1F
53,V08dO+EE,Professional Progress,9/28/2013 11:21,11.35,Right now I feel that I can act in a professional manner in school and when working with others.,D1F
54,V08dO+EE,Public Personal,9/28/2013 11:21,11.35,"A dentist, in my opinion, is someone who will use their knowledge, skills, and own moral codes to provide the best care for their patients. My goal for these next 4 years and beyond is to not only become a competent dentist, but also a person who is extremely professional and approachable. I want to master all the skills it takes to complete dental school and become a dentist who is confident and efficient. I want to use the knowledge and skills I learn here to further my career in either orthodontics or endodontics.",D1F
55,V0MywkNW,Ethic Reflection,9/28/2013 11:21,11.35,I will make decisions that I can sleep easy about. I will behave in a way that my conscience is always clear. I will conduct myself in a manner such that my grandmother would be proud.,D1F
56,V0MywkNW,Private Personal,9/28/2013 11:21,11.35,"In addition to attaining (at least) proficiency in a variety of proceeders, I hope to:
Establish 1:1 relationships with faculty
Form lasting friendships with classmates
Become a perpetual student, even beyond dental school
Develop a sense of self awareness 
Learn to deal effectively with stress 
Learn efficient time management skills

I hope to develop my interest in academic dentistry by becoming a teaching assistant. 
I hope to develop my interest in research by maintaining my involvement in research through the honors in research track and the available summer research programs. 
I hope to continue my life long love of service on an outreach trip, either locally or abroad. 
I will objectively discover the many specialties of dentistry.",D1F
57,V0MywkNW,Private Self Reflection,9/28/2013 11:21,11.35,"More is expected of me as I become a professional- from my family, friends, and the community. It is a big responsibility, one that will put me in a role model like position. I am looking forward to moving into professional life and all that comes with it, and I know that the personal growth that will occur in the next few years will put me on the path to becoming the professional that can make all the aforementioned (and myself!) proud.",D1F
58,V0MywkNW,Public Self Reflection,9/28/2013 11:21,11.35,"Being a professional is more than being proficient or even advanced in a specific set of skills. Much is expected of a professional from family, friends, the community, and of course our patients. We are to behave ethically and responsibly with integrity and emotional intelligence.",D1F
59,V0MywkNW,Professional Progress,9/28/2013 11:21,11.35,"In the few short weeks we've been here at NYUCD, I can feel as though I have truly begun my journey toward becoming a professional. I am learning the qualities of a professional and a professional's role in the community, as well as the beginnings of hands on dentistry.",D1F
60,V0MywkNW,Public Personal,9/28/2013 11:21,11.35,"I hope to integrate my interests in research and teaching not only into my education but also into my career, finding a balance between practice and academics. I will share my strengths with others and acknowledge and seek help for my weaknesses. I will leave dental school with a network of colleagues and close friends. I will seize every opportunity for community involvement both locally and abroad. I will maintain a positive attitude always!",D1F
61,V0VP/rn7,Ethic Reflection,9/28/2013 11:21,11.35,"Patient care should always be the practitioners number one priority. Financial gain should never be the driving force for the practitioners services. Being competent in ones field, also means knowing when to seek help from other practitioners.",D1F
62,V0VP/rn7,Public Self Reflection,9/28/2013 11:21,11.35,A professional is an individual who practices their profession not only in the workplace but their profession is their way of life. They follow a set role of ethics and will oblige by it for the betterment of the community.,D1F
63,V0VP/rn7,Public Personal,9/28/2013 11:21,11.35,"I hope to acquire the knowledge to become a dental practitioner, but to also gain the skill set which will allow me to become more competent as a professional. Furthermore, I would like to grow as an ethical individual and be able to provide care to the community by using my acquired knowledge in the dental field.",D1F
64,V1QEKxzg,Private Personal,9/28/2013 11:21,11.35,I truly believe that my work ethic and determination to do well over the next four years will allow me to become a successful dentist. I am extremely interested in orthodontistry and hope to build the connections I need to be able to eventually specialize.,D1F
65,V1QEKxzg,Public Self Reflection,9/28/2013 11:21,11.35,Becoming a professional is an important part of being a dentist. It gives patients the confidence to put their health care in your hands and allows for strong patient-doctor relationships to form.  I hope to become a competent professional and build a strong network with other professionals in the health care field to optimize the treatment of my patients.,D1F
66,V1QEKxzg,Public Personal,9/28/2013 11:21,11.35,"For me, a person's smile is one of the most important features of the body. It is a way to express happiness, show kindness, and has to ability to improve your own or even someone else's mood. I believe that being a dentist and giving someone the confidence of a great smile is a highly rewarding and satisfying job that I hope to become competent in over the next four years. This not only includes completing the course work, but also pushing myself to study and learn outside the boundaries of the curriculum to become a health care professional that is able to cooperate and coordinate with others. I hope to become a dentist with an influence that is larger than the confines of the office, and is highly involved in local and regional outreach programs.",D1F
67,Vhe4yTkM,Private Personal,9/28/2013 11:21,11.35,"I am still trying to figure out exactly what I would like to do when I become a dentist. I have thought about pediatric dentistry for a while since I have spent so much time working with kids, but I think that solely working with kids might be difficult; especially if the parents are trying to be protective when they see that their child is possibly in pain. I have also thought about oral surgery, but I'm not so sure that I want to be in school for an addition six years after dental school. Now I am currently thinking about going into orthodontics or periodontics, because I can't see myself being satisfied with being a general dentist. I have also thought about going into academia and teaching at a dental school when I graduate; however as of now I think I would like to practice. Over the next few years I hope to figure out exactly what I would like to do as a career after dental school.",D1F
68,Vhe4yTkM,Private Self Reflection,9/28/2013 11:21,11.35,"I think that in order to be a professional, one must be respected by the people they come in contact with. If this is at the work place, they should be knowledgeable about their job and treat everyone with respect. To be a professional, one should be responsible and have a sense of urgency when it comes to having deadlines. They should always be setting goals for themselves to either achieve or surpass. I believe that it can take work in becoming a professional, but everyone can reach that goal. In regards to myself as a professional, that will have to be something that I will have to work on when I become a dentist. I treat people with respect and I take responsibility for my actions. Over the next few years I will become more knowledgeable about the profession which will help me become a professional.",D1F
69,Vhe4yTkM,Public Self Reflection,9/28/2013 11:21,11.35,"I think that in order to be a professional, one must be respected by the people they come in contact with. If this is at the work place, they should be knowledgeable about their job and treat everyone with respect. To be a professional, one should be responsible and have a sense of urgency when it comes to having deadlines. They should always be setting goals for themselves to either achieve or surpass. I believe that it can take work in becoming a professional, but everyone can reach that goal. In regards to myself as a professional, that will have to be something that I will have to work on when I become a dentist. I treat people with respect and I take responsibility for my actions. Over the next few years I will become more knowledgeable about the profession which will help me become a professional.",D1F
70,Vhe4yTkM,Public Personal,9/28/2013 11:21,11.35,"When I originally decided that I wanted to become a dentist, I thought I wanted to either become a pediatric dentist or an oral surgeon. When I went for my Master's Degree in Biomolecular Sciences, I began to think about the academic side of dentistry as a profession. I enjoyed doing research and learning about how certain signaling pathways can affect teeth development; I investigating the role of Hedgehog signaling in regulating proliferation in the development of teeth in zebrafish. The research that I might want to do after dental school if I end up becoming a professor would be on oral cancer treatments. I am mostly leaning towards practicing dentistry as a profession, but I want to keep my options open in regards to a career in academia. I hope to learn more about the specialties over the next few years and seeing what I would like best as a potential career.",D1F
