"Text","doc_id"
"preclinical lab experience work alongside colleague give receive help","73"
"enjoy able take instruction professor much experience field","74"
"see progress make preparation restoration get excite future progress will make practice preclinic","75"
"havent yet get make actual decision regard patient ethic course take give solid background get think deeply always important ethical possible make treatment decision personal gain ease","76"
"learn professional excite also fairly intimidate know short year ill real world little guidance educational background come treatment option","77"
"think become professional excite daunt point life","78"
"excite someone other trust oral health hope learn enough good job possible treatment plan","79"
"become professional also mean take great amount responsibility decision need make good interest patient take certain humbleness know arent good doctor patient need able refer","80"
"first year school fly im quarter way license professional","81"
"excite intimidate time feel like build great foundation academically preclinic lab","82"
"take ethic class teach dr teach many ethic morality dental profession","83"
"present many case study learn make judgement choice","84"
"throughout year hear cheat dishonest conduct do classmate yet witness one personally","85"
"personally refrain cheat exam","86"
"however admit acquire previous exam believe majority class also access","87"
"feel advantage rather feel disadvantage do use material","88"
"professional mean many thing","89"
"even though treat real patient see professional","90"
"strive improve punctual time basic professional","91"
"also try maintain clean professional look image quick way reflect oneself","92"
"importantly professional mean always conduct professionalism time just school treatment","93"
"need maintain professional image social situation role citizen time","94"
"successfully complete have year","95"
"fill blood sweat tear","96"
"play hard study hard","97"
"overall please result havent fail course require remediate","98"
"definitely make really good friend along way appreciate help receive","99"
"bombard ton information class clinic barely able remember exam","100"
"wish apply knowledge real dental situation","101"
"admit havent involve many academic group association","102"
"wish can involve community take leadership role come year","103"
"excite next year will treat real patient make good use knowledge learn class","104"
"next year nyucd certain will gain necessary skill knowledge pass competency requirement will respect dentist great moral ethic integrity","105"
"wish excel eventually master technical skill require dental profession","106"
"throughout clinical rotation plan endlessly improve patient care work effective communication","107"
"realize importance build network plan reach peer faculty develop life long positive relationship will benefit party also patient","108"
"plan utilize school community resource assume leadership role participate student group community project","109"
"one priority dentist responsibility community thus plan volunteer local international outreach program enrich help other","110"
"last less wish always maintain positive work attitude thirst knowledge will aid lifelong pursuit wonderful healthcare profession","111"
"first year dental school fellow colleague work together professionalism ethic healthcare course develop core value class aspire embody","112"
"believe core value innate however believe important restate value many us can easily neglect","113"
"important us work together aspire dentist ethical value hold important part foundation dentist","114"
"example core value include act integrity honesty demonstrate professionalism serve other patientcentered embrace excellence create foster collaborative learn environment value diversity","115"
NA,"116"
"professional require many characteristic many able develop experience first year dental school","117"
"believe two important core knowledge basic science ethical moral behavior","118"
"former necessary without solidify background regard science one may able deliver proper oral healthcare","119"
"first year cover many course anatomy physiology neuroscience","120"
"latter necessary professional dentist need act certain set ethic moral expect","121"
"become professional occur overnight stepbystep process","122"
"eager continue foundation order become professional need complete first year dental school","123"
"first year dental school can see dramatic increase professionalism","124"
"expose professional world dentistry allow assimilate profession good understand characteristic require professional","125"
"learn information fundamental science course will allow build foundation mine order good delivery proper oral healthcare","126"
"part professional understand complexity information require first year course allow progress manner especially develop examination quiz","127"
"now finish first year dental school","128"
"study many basic science class feel competent various field science anatomy biochemistry physiology histology","129"
"key fundamental every student since will allow us understand underlie condition potential patient may","130"
"class year will allow deliver efficient oral healthcare future","131"
"develop relationship within group practice important work group can produce good outcome","132"
"hope enhance personal interpersonal skill dental school career continue","133"
"become professional process begin begin dental school continue throughout life dentistry everchanging always evolve field","134"
"although comfortable see patient right now little operative knowledge procedural skill always will learn can make good professional eye patient","135"
"become professional process begin begin dental school continue throughout life dentistry everchanging always evolve field","136"
"although comfortable see patient right now little operative knowledge procedural skill always will learn can make good professional eye patient","137"
"learn many thing professional ethic course teach fall semester","138"
"dr","139"
"moore define ethical issue dilemma occur confront situation demand action choice may may pleasant","140"
"learn face dilemma expectation versus selfinterest must act upon hope hold personal integrity core value","141"
"hope exude confidence become responsible professionally competent dentist leave nyucd","142"
"believe mannerism appearance important public view nyucd dental profession whole","143"
"hope also carry nyucd mission goal community service even graduate give back community","144"
"first year nyucd realize become professional just hand dexterity skill bench lab didactic knowledge also morally ethically competent","145"
"feel first year nyucd get foot wet dental school learn didactics anything else","146"
"however course professionalism ethic leadership seminar gds lab get us attune become competent professional","147"
"learn maintain standard excellence amongst dental community translate leadership amidst progression dentistry","148"
"master role patientdoctor relationship efficient benefit growth healthcare provider improvement overall patient healthto fully understand specialty dentistry compliment degree allow make educate prepare appropriate decision aspect dentistry suit good","149"
"identify deficiency amongst community worldwide meet need effectively","150"
"believe ethic imperative component professionalism","151"
"dentist place pedestal society position must possess display firm grasp ethic make decision accordingly","152"
"become professional simply entail acquire mechanical skill knowledge associate profession also comprise establish ethical moral repertoire sufficiently adequately provide patient customer client etc","153"
"just complete journey become part work dentist pool outside nyu","154"
"ready begin next section make way destination","155"
"responsibility honest faculty importantly patient","156"
"student doctor understand need treat patient whole just tooth","157"
"also keep mind always respect patient decision treat comprehensively benefit patient health","158"
"also need ensure patient information will keep privacy","159"
"first year gain lot knowledge academically clinically","160"
"still need improvement social skill other will know","161"
"work many area dentistry realize really like specialize pediatric dentistry","162"
"dentistry able give gift confidence comfort care","163"
"believe can make impact child feel confident happy comfortable one little worry child ’ s life","164"
"child will one day become adult fear dentist adult will good oral hygiene teach child","165"
"finish first full year tough clearly worth struggle","166"
"class get hard expect feel strong professional student","167"
"grateful proud finish first year dental school now doctor","168"
"throughout first year learn great deal ethic","169"
"ethic course first semester teach ethic ethical dilemma us dental professional bind face even within class learn ethical dilemma far common","170"
"learn face dilemma appropriately handle situation","171"
"believe become much professional just one year dental school","172"
"somewhat frighten look back realize now much grow","173"
"learn conduct professional manner hope will eventually show patient indeed health care professional","174"
"become professional isnt something can overnight","175"
"make transition undergraduate student professional seem daunt","176"
"complete first year still do feel like student doctor cant say ill feel comfortable patient trust oral health","177"
"think confidence doctor will come time clinic develop skill","178"
"base first year nyucd truly learn become professional extremely hard","179"
"lot lab work accompany didactic portion different course pressure","180"
"however learn dentistry can realize dentist dedicate professional can contribute people oral health","181"
"lab try treat manekin head patient find extremely hard","182"
"hope become professional follow three year dental school","183"
"base first year nyucd truly learn become professional extremely hard","184"
"lot lab work accompany didactic portion different course pressure","185"
"however learn dentistry can realize dentist dedicate professional can contribute people oral health","186"
"lab try treat manekin head patient find extremely hard","187"
"hope become professional follow three year dental school","188"
"now have feel good foundation build upon prepare enter clinic spring semester","189"
"learn lot human anatomy physiology necessary make successful treatment plan excite start have learn","190"
"hope have teach us interact patient make treatment plan since easy past year forget really school","191"
"complete first year dental school","192"
"one tough year ive feel grow much get close become professional dental field","193"
"have year prepare give comprehensive understand basic science include anatomy biochemistry development histology physiology","194"
"also learn single tooth restoration model get familiar lab set class come next year","195"
"learn dentistry medicine discover yet learn feel responsible become educate ethical professional","196"
"much learn absorb make excite year leave nyu","197"
"ethic merely course lifelong dedication uphold standard principal profession","198"
"everyday every lab session every lecture fundamental approach patient base clinical treatment patient population moral ethical manner foster promote","199"
"moreover course ethic merely class student","200"
"ideal standard everyone apart institution uphold good","201"
"ethic start top without systemic dedication practice institution ethical approach moot","202"
"now first year dental school complete can look forward future year will bring","203"
"have simply put try stressful year didactic perspective","204"
"find difficult time build motivate prepare weekly quiz time time","205"
"structure however enable stay less somewhat date course flow chapter","206"
"begin transition have look forward spend even time preclinical clinical set prep show","207"
"look forward challenge next year will bring feel confident now develop strong support structure relationship within gpd","208"
"personally believe ethic morality extra special mean professional work will take care other","209"
"will take care entrust us moral ethical healthcare provider can","210"
"throughout year several different instance come question morality class","211"
"specific situation directly pertain future patient future healthcare provider hard say line will draw","212"
"throughout year nyucd now hope become involve club society offer","213"
"hope involve outreach program knowledge oral health throughout different privilege area countryworld spread knowledge need","214"
"become professional will mean provide service patient will require constantly learn strive new goal skill also understand trust patient will able constantly live","215"
"will easy time hope throughout year will understand responsibility obstacle will go order good healthcare provider good professional can give patient patient","216"
"become professional will mean provide service patient will require constantly learn strive new goal skill","217"
"mean able selfassess work ask assistance necessary","218"
"throughout year hope step become professional will process extend outside just dental school","219"
"throughout last year nyucd learn several thing become professional","220"
"step nyucd last august naive amount hard work take every single day nyucd","221"
"believe step challenge give look forward continue grow every day throughout follow year obstacle challenge will endure","222"
"look forward work interact patient work hand several lab come have year","223"
"hope gain confidence selftrust skill dentist throughout year student nyucd","224"
"hope build strong network support extend beyond life student life dental professional","225"
"hope strengthen communication skill order able effectively interact patient colleague diverse cultural background vary lifestyle","226"
"hope create last relationship faculty student large student body","227"
"lastly hope utilize strength nyucds clinical facility resource order become proficient healthcare provider can","228"
"learn vast amount dentistry since finish have","229"
"moreover develop person term step outside comfort zone time management value friendship interact peerspatientsfaculty","230"
"excite embark have feel have harden ready next step lie ahead","231"
"intend devote even time bench lab develop motor skill addition help d advice knowledge","232"
"dental school future career dentistry strive continual selfimprovement forward development","233"
"will apply previous volunteer experience along newfound knowledge interact connect patient personal level","234"
"moreover strong clinical train nyucd offer will enable provide exceptional oral healthcare high proficiency quality","235"
"aim embody mindset dentist healthcare provider also trust member society view companion advisor","236"
"know profession require much academic excellence involve manual dexterity skill attention detail critical think communication skill set require educate patient significance oral care hygiene","237"
"contribution society will limit provide outstanding oral healthcare service general public intend broaden scope care aid little fortunate population","238"
"strongly believe nyucd will provide opportunity gain experience outreach program","239"
"nyucd avenue towards achieve goal","240"
"focus ready begin","241"
"order become professional must evaluate strength weakness","242"
"future primary health care provider duty constantly improve can refine service give patient","243"
"also can treat patient dentist must learn material give didactic class clinical simulation lab","244"
"need excellent student can become professional dentist","245"
"overall must improve can help public improve oral health","246"
"still lot learn have year however believe learn lot treat people around","247"
"look forward continue progress enter clinic","248"
"next four year strive become dedicate practitioner focus good interest patient","249"
"will attempt fully learn science base knowledge didactic class will also develop interpersonal skill good communicate colleague mentor patient","250"
"need become excellent provider dental health can achieve develop technical proficiency follow ethical procedure","251"
"addition wish become role model educator community can eliminate stigma dentistry occupation associate pain replace ideology preventative treatment","252"
"overall look improve person future dentist","253"
"ethical standard essential component health care practitioner guide principle","254"
"right often complex interplay multiple factor","255"
"ultimately ethical decision make will vary significantly one patient another","256"
"spend good deal time clinic become good assess patient want need use two develop treatment plan ethical nature","257"
"next four year seek become mature skill professional put care patient forefront goal","258"
"like become good round individual knowledgeable dentistry healthcare whole","259"
"seek fun build relationship colleague will hopefully carry postnyu year","260"
"clinical education vastly advance course past several year still feel lose financial realm pertain run dental practice","261"
"goal mine become competent underdeveloped aspect dental profession","262"
"lastly invest resource strength nyu community hopefully receive return","263"
"become professional mean able safely say can perform competency require","264"
"become professional mean personify intangible admission committee nyucd feel already decide accept","265"
"process require one exhibit characteristic skill simply gain practice repetition one embody person integrity respect accountability","266"
"aforementioned characteristic progress assimilate role future practitioner","267"
"become professional mean able safely say can perform competency require","268"
"become professional mean personify intangible admission committee nyucd feel already decide accept","269"
"process require one exhibit characteristic skill simply gain practice repetition one embody person integrity respect accountability","270"
"aforementioned characteristic progress assimilate role future practitioner","271"
"enter dental school general sense professionalism limit academic set","272"
"view professionalism restrict action action influence","273"
"upon enter clinic accept great responsibility now affect patient good","274"
"responsibility require knowledge skill accumulate also require ability communicate faculty staff good seek peerreviewed literature gain insight case may introduce","275"
"next four year seek become mature skill professional put care patient forefront goal","276"
"like become good round individual knowledgeable dentistry patient care whole","277"
"seek fun build relationship colleague will hopefully carry postnyu year","278"
"lastly invest resource strength nyu community hopefully receive return","279"
"face ethical dilemma will perform step necessary order ethical human dental professional","280"
"will continuously self evaluate good seek peer evaluation order ensure make ethical choice","281"
"will continue learn develop professional good beyond graduate dental school","282"
"believe learn continuous process will strive good every day","283"
"professional dental field many component require compassion technical excellence clinical knowledge ability know whats good patient execute effective way possible","284"
"didactic course good clinical handson experience will able learn good course treatment patient","285"
"work peer journey will help become professional dentistry require collaboration teamwork peer","286"
"dental school will help practice develop skill enable become competent professional","287"
"feel ive learn much first year didactic course also learn work other journey become dental professional","288"
"goal become excellent clinical dentist develop manual dexterity learn communicate effectively patient learn make good decision individual treatment","289"
"aim involve nyu community order develop meaningful relationship faculty member peer active contribute participant collective dental school journey","290"
"will challenge learn much can basic medical science will help provide excellent wholebody center care patient","291"
"also like get involve volunteer community","292"
"goal next year nyu develop competent dentist proficient aspect dentistry","293"
"hope learn efficiently communicate interact patient provide level understand will allow make inform decision regard oral health","294"
"anxious participate outreach opportunity global domestic will enable make impact community hopefully inspire other continue bridge gap access dental care","295"
"upon graduation like develop lifelong friendship will truly value rest life","296"
"shadow pediatric dentist almost half year develop strong affinity pediatric dentistry","297"
"one big goal one day open private practice longtime girlfriend also currently nyucd student","298"
"hopefully sometime near future will become wife","299"
"complete first year dental school feel become confident hand skill","300"
"toward begin semester feel uncomfortable unsure lab always seek assurance prior begin","301"
"however semester progress long case","302"
"look forward 2 year know will continue improve strengthen hand skill","303"
"goal next year nyu develop competent dentist proficient aspect dentistry","304"
"hope learn efficiently communicate interact patient provide level understand will allow make inform decision regard oral health","305"
"anxious participate outreach opportunity global domestic will enable make impact community hopefully inspire other continue bridge gap access dental care","306"
"upon graduation like develop lifelong friendship will truly value rest life","307"
"like learn can leave school confidence competence perform multiple procedure","308"
"hope achieve skill clinical year can become good prepare graduate","309"
"excite come year nyu","310"
"first year dental school believe learn lot still lot learn good","311"
"believe ive build strong relationship lot classmatesfuture colleague look forward continue meet new colleague next three year","312"
"dexterity certainly improve confident yet able perform procedure actual patient","313"
"hope next year will provide plenty experience improve skill","314"
"clinic start soon look forward able talk clinic patient","315"
"look forward continue excel dental school mold professional dentist","316"
"beyond career dentistry hope able continue become good round individual aspect professional personal life","317"
"think inspirational come across professor live interest life great store tell","318"
"today ronaldo hirata give lecture amalgam end include quote poem say something like tell story wind life worth live do story tell hope life will live","319"
"2 semester guest lecturer gds aesthetic department really appeal","320"
"love hear creative process hope shadow clinic develop good idea can incorporate aspect practice","321"
"dental school just eight month already start see shift people reaction tell school become dentist become apparent responsibility attach degree","322"
"hope year progress can continue gain skill meet expectation","323"
"whenever wear scrub outside school casually ask opinion various dental medical issue","324"
"become careful mannerism wear scrub outside school hope preserve professionalism convey","325"
"hope become health care provider can convey will teach four year credibly concisely reliably patient staff","326"
"ultimately hope develop strong relationship patient staff wherein stick around long term","327"
"just past eight month alone feel like learn much prepare dental career","328"
"class focus foundational course course like gds lab learn waxups class class ii prep composite amalgam filling beneficial get expose early","329"
"really like solidify become confident basic skill can start build foundation year progress","330"
"hope build upon science background can develop skill thoughtfully critically assess proper treatment plan patient","331"
"hope able effectively follow treatment plan hone hand skill convey intention clearly patient","332"
"ultimately hope build successful practice create dynamic trust environment future patient employee","333"
"lastly hope develop strong relationship peer adviser professor extend beyond four year dental school","334"
"self reflection essential improve high quality professional practice","335"
"professional self reflection necessary improve one skill enhance ability communicate patient other provide patient optimal care","336"
"ability self reflect improve quality important professional achieve goal excel field","337"
"dental student will strive improve provide optimal health care patient","338"
"update orientation week nyucd community heavily stress importance professional","339"
"feel class grow adopt quality","340"
"sense difference speak peer family good tell much change since begin dental school","341"
"time get communicate patient ask direction throughout build know alot little communicate patient think","342"
"time next year will see first patient sure will capable take task","343"
"seem everyone school understand concept ethic professional environment failure act knowledge","344"
"shock level cheat go concern will play hit clinic floor","345"
"hope able leave dental school know every action take accordance tell other believe sound ethical decision","346"
"private personal statement echo state publicly addition time intention specialize","347"
"year dental school will shape practitioner become hope take full advantage everything nyu offer","348"
"hard focus become professional first year mostly book learn hasnt feel different undergraduate experience","349"
"will important find faculty trust respect prove good role model dental professional","350"
"believe gain insight dental profession first year school help begin shape consider professional","351"
"think radical change progress will come interact patient","352"
"change will force define believe professional actually act concept","353"
"completion dental school plan wholly confident dental skill acquire solid understand science back skill","354"
"will able build positive successful relationship base respect patient colleague team member","355"
"will plan place continue dental education graduation strong knowledge base join start dental practice","356"
"will outreach incorporate future practice clear ethical code staff abide","357"
"reflect upon first year dental school can pin point many time ethical standard come play","358"
"first year dental school plague many cheat issue within class test moral ground live","359"
"often time upperclassmen share previous exam study sheet decision distribute see fit create level play grind exam day","360"
"love develop skill work pediatric patient","361"
"enjoy work child private tutor work elementary school child many year dental school","362"
"possible mentorship pediatric department may help develop skill decide whether like pursue pediatric dentistry possible specialty","363"
"hope develop competent professional throughout experience dental school","364"
"professional merely one know procedure tool trade professional must also act part able communicate duty patient","365"
"observe interaction relationship dentist patient clinic hope able observe mirror relationship see","366"
"attend research conference hope observe learn way professional present work community","367"
"community outreach develop one professional one responsible represent entire field line work","368"
"see develop professional throughout first year dental school","369"
"volunteer clinic assist board examination","370"
"learn take information put together will able present patient clinic","371"
"learn interpret literature essential skill professional always balance either buy literature say take grain salt","372"
"aspire dentist like ensure professional competent perform dental procedure timely nearly flawless manner","373"
"like maintain clear path communication patient attempt destroy stigma dental visit scary painful ruthless experience","374"
"like serve community volunteer service encourage people seek dental care urgent situation make routine part life preventative measure","375"
"member field interaction professional will essential vital success field","376"
"one important relationship future will future patient","377"
"like ensure will fully comfortable perform dental procedure","378"
"next four year will observe many different patientdoctor interaction learn good way ease fear patient educate procedure perform","379"
"learn lot ethical moral dilemma face practice dentist","380"
"class teach dr","381"
"help us year realize one must consider option ethical situation whats good patient","382"
"monetary gain can drive greed many already practice dentist world today one must whats good patient order good dentist possible","383"
"look forward experience rather learn dilemma may surface work clinic real patient","384"
"go forward dental school aim able deliver comprehensive dental care variety community improve professionally good clinically","385"
"will strive engage school student body good city around us utilize peer mentor resource available augment ability student future dentist","386"
"future hope able practice general dentist able provide preventative therapeutic care good instill healthy dental practice patient life","387"
"feel though grow lot past year multitude way","388"
"strive persondentist good round regard academic excellence clinical skill communication skill","389"
"believe three aspect critical successful dentist","390"
"feel though improve one area past year time go along dental school will able fully good round regard","391"
"go forward dental school aim able deliver high quality comprehensive dental care order provide dental need society","392"
"like improve professionally good clinically will strive engage school student body good city around us","393"
"will utilize peer mentor resource available augment ability student future dentist","394"
"eventually hope practice upstate new york one patient will feel comfortable trust improve oral overall health","395"
"follow ethic course dr","396"
"believe ethic ethical decision important classroom set also clinical set importantly dental practice graduate","397"
"believe honesty follow rule","398"
"although student often incline take action witness unethical action hope able step forward confront student personally","399"
"although comfortable involve peer review board faculty hope can less address student","400"
"importantly hope able follow rule nyucd make unethical decision classroom towards patient","401"
"believe provide good possible health care important hope make ethical sound decision involve patient peer","402"
"graduate dental school like completely knowledgeable field dentistry able provide patient good possible oral health care","403"
"like sufficiently competent confident aspect dentistry able fully gain trust respect patient colleague","404"
"hope good round individual hard worker classroom set also compassionate care health care provider patient","405"
"hope able build meaningful relationship patient know excellent dentist work relationship patient","406"
"nyu like participate club outreach program active member gpd hopefully build long last friendship many classmate","407"
"become professional professionally competent field dentistry mean wellrounded individual","408"
"professional thorough understand knowledge dentistry sufficient experience clinical set able treat patient","409"
"professional learn appropriate way treat patient peer colleague good provide good possible oral health care other","410"
"welleducated perform good classroom set also preclinic clinic rotation","411"
"professionally competent individual honest ethical hard worker","412"
"importantly become professional field dentistry mean putting patient first","413"
"hope able accomplish goal graduate nyucd become professional","414"
"become professional professionally competent field dentistry mean wellrounded individual","415"
"professional thorough understand knowledge dentistry sufficient experience clinical set able treat patient","416"
"professional learn appropriate way treat patient peer colleague good provide good possible oral health care other","417"
"welleducated perform good classroom set also preclinic clinic rotation","418"
"professionally competent individual honest ethical hard worker","419"
"importantly become professional field dentistry mean putting patient first","420"
"hope able accomplish goal graduate nyucd become professional","421"
"four year nyucd hope progress become hard work student also compassionate health care provider","422"
"although first two year suppose academically challenge hope will help become hard worker","423"
"hope group activity peerassessments peer review will allow become confident voice opinion work other","424"
"often shy away voice opinion hope can work","425"
"clinical set hope learn skill practice patient interact patient","426"
"hope become extremely competent dental procedure treat patient","427"
"importantly hope become wellrounded individual professional classroom clinical set","428"
"graduate dental school like completely knowledgeable field dentistry able provide patient good possible oral health care","429"
"like sufficiently competent confident aspect dentistry able fully gain trust respect patient colleague","430"
"hope good round individual hard worker classroom set also compassionate care health care provider patient","431"
"hope able build meaningful relationship patient know excellent dentist work relationship patient","432"
"nyu like participate club outreach program active member gpd hopefully build long last friendship many classmate","433"
"life acquire good foundation expect professional","434"
"will acquire knowledge become competent experience dental school include faculty peer interaction class peer self assessment clinic patient interaction","435"
"believe experience especially rough time tough situation next year will mold professional want expect dental profession","436"
"believe will evaluate competency various source","437"
"besides faculty evaluation competency test will evaluate peer mentor level besides technical skill","438"
"ethic behavior communication will evaluate thing make competent professional equally important quality","439"
"also patient evaluation work provide different evaluation different perspective","440"
"patient believe correct ethical grind healthcare professional give","441"
"go situation personal interest will conflict ethical code follow","442"
"professional oral care provider mean put patient center progression become dentist","443"
"will help us solidify identity ethical situation determine personality professional career","444"
"become professional mean strive become competent oral healthcare provider","445"
"competent dentist need great skill hand also encompass various skill","446"
"establish foundation communication ethic integrity respect critical develop great dentist excel manual proficiency also deliver high level care good way possible","447"
"have year difficult yet fruitful experience professional progress","448"
"didactic course provide histology physiology body system preclinic course expose us fundamental concept dentistry learn experience procedure will perform future","449"
"ethic have leadership seminar sapl clinical seminar provide us information can help us build identity professional healthcare provider","450"
"several goal dental student nyucd","451"
"want develop good study habit organization skill necessary match rigorous curriculum","452"
"primary focus learn craft great handson dentist","453"
"wish excel clinical lab set good academic course","454"
"want create strong network inside outside school can hopefully last throughout dental school","455"
"graduation wish competent passionate friendly professional provide care oral health new york city","456"
"want dentist patient can trust issue oral health issue good","457"
"want become good oral health care professional possible","458"
"difficult task feel nyucd good education clinic outreach program environment provide opportunity obtain goal","459"
"part become good oral health care professional professional aspect job description","460"
"believe way care health care field way project peer patient one","461"
"exude professional competency skill work demeanor","462"
"order mature professionally will take advantage nyucd offer","463"
"will build basic foundation will develop advance knowledge expert skillset oral health care professional though education experience","464"
"maturation will develop coursework exam preclinical clinic experience peer patient interaction peer selfassessments outreach program leadership role","465"
"order mature professionally will take advantage nyucd offer","466"
"will build basic foundation will develop advance knowledge expert skillset oral health care professional though education experience","467"
"maturation will develop coursework exam preclinical clinic experience peer patient interaction peer selfassessments outreach program leadership role","468"
"course have year take many course include head neck anatomy general dentistry simulation organ system craniofacial biology even pediatric outreach educate inspire become good oral health professional can","469"
"end have year excel clinical aspect dentistry overwhelm course work challenge","470"
"drive ever succeed","471"
"recognize patient peer field trustworthy competent oral health care professional advocate integrity knowledge experience","472"
"first year dental school learn previous year life","473"
"absolutely amaze overwhelm satisfy think make","474"
"hand skill good ever think time first start lab think wrong profession","475"
"say change outlook profession bite","476"
"complicate demand profession can think come scientific knowledge ability utilize professional literature patience hand skill run business","477"
"now objective school become good area eventually help community great way possible","478"
"one attribute learn year keep end goal mind","479"
"good get every week sometimes feel like focus much today quiz assignment lose goal slow bite","480"
"look forward summer break excite get back learn good dentist person can","481"
"step one become professional do","482"
"real step first year dental school show balance lab class study time activity make lose mind","483"
"obviously step away desk job show dental professional actually go","484"
"know challenge ahead look forward","485"
"feel gain possibly year academic year","486"
"hope keep focus end slow start like last semester","487"
"one year dental school idea profession change bite","488"
"never really realize much go","489"
"honestly excite face challenge","490"
"year learn basic foundation science class hand skill","491"
"along knowledge gain learn work group type challenge will face dentist","492"
"knowledge gain year mission able apply build","493"
"want able leave nyu feel competent can perform job good capability","494"
"goal become professional selfserving unfriendly interest money pursuit","495"
"hope can become kind understand dentist growth nyucd","496"
"know will learn ethic next four year life dilemma just prepare","497"
"know backup plan much possible hope prepare ahead time will help alleviate problem encounter","498"
"want become professional admire work ethic willingness give back community","499"
"always interest public health community outreach hope carry passion career future","500"
"know will grow lot school im look forward","501"
"id like still learn new thing teach new technology future since technology will really bring dentistry new frontier","502"
"also want just compassionate kind healthcare provider","503"
"hope see blossom wonderful doc","504"
"professional progress require time selfassessment goal","505"
"longterm shortterm goal place require good version","506"
"cant wait see grow mature throughout next four year","507"
"already make much progress","508"
"think will grow alongside classmate professionally personally","509"
"keep tradition nyu graduate excellent dentist hope graduate something similar","510"
"get accept dental school think transition life professional","511"
"even though just start learn academic knowledge oral health care family consider profession already","512"
"feel embarrass believe profession maintain high level competency specialty also solid professionalism life","513"
"may either yet","514"
"however believe can improve little bite every day try hard keep work one","515"
"like learn science work hand look forward obtain clinical technique day","516"
"want focus improve communication skill colleague patient expose outreach program experience clinic","517"
"expect can learn work gpd group listen mentor professor","518"
"hope someday can become proud professional even front anyone","519"
